,NIND,ELITIST,PR_CROSS,PR_MUT,Av_Best,Peak_Best,Eff_1,Av_Best_unit,Eff_1_unit,M
95,100,0.05,1.0,0.2,0.042525827261798106,0.04626062415859739,0.00185940291840015,0.19275581074714476,0.3231207373772686,0.2579382740622067
96,100,0.1,0.5,0.0,0.04491231111422738,0.05320027328914623,0.0019059051382923,0.2905514034060279,0.3389381660695761,0.314744784737802
97,100,0.1,0.5,0.05,0.05826520781618887,0.06215282092121447,0.0019778973229921397,0.8377390348462748,0.3634258410780842,0.6005824379621795
98,100,0.1,0.5,0.1,0.05964017135771015,0.062359220619831866,0.00197656374607102,0.8940835914166257,0.3629722335319403,0.6285279124742831
99,100,0.1,0.5,0.2,0.059793014994554486,0.06783629645162016,0.00199436007347579,0.9003469625406814,0.3690255389518269,0.6346862507462541
100,100,0.1,0.7,0.0,0.045190151322552455,0.05373960189170406,0.00190617777098272,0.30193700226937636,0.33903090031215444,0.3204839512907654
101,100,0.1,0.7,0.05,0.05488601336277593,0.06163180362386065,0.00195922624700135,0.6992632081840774,0.35707499559634354,0.5281691018902105
102,100,0.1,0.7,0.1,0.056320550183387406,0.061477953130989076,0.0019767585631802103,0.7580490149348258,0.3630384993089249,0.5605437571218753
103,100,0.1,0.7,0.2,0.055014779734498157,0.06041468063952379,0.00196205101256929,0.7045399183634865,0.35803582129556827,0.5312878698295274
104,100,0.1,0.9,0.0,0.04468581730912636,0.05251720567127812,0.00189502244029378,0.2812699260221048,0.335236486881556,0.3082532064518304
105,100,0.1,0.9,0.05,0.04968825251081266,0.05268027232890841,0.0019096170295916,0.4862644474761609,0.34020074183642,0.4132325946562905
106,100,0.1,0.9,0.1,0.04907420043982767,0.05149915463453642,0.0019142868934790898,0.4611012408848978,0.34178916577004004,0.4014452033274689
107,100,0.1,0.9,0.2,0.04848186400110193,0.05250539605414049,0.0019173489620794,0.4368279180129791,0.3428307085576465,0.3898293132853128
108,100,0.1,1.0,0.0,0.04506407686999732,0.04845331028997028,0.00189820228440677,0.29677060409985884,0.33631809024643883,0.31654434717314883
109,100,0.1,1.0,0.05,0.04489538474520409,0.047304432849889666,0.00189668347309923,0.28985777864568824,0.3358014764243504,0.3128296275350193
110,100,0.1,1.0,0.1,0.045078371457013905,0.04709830038844103,0.00189425709239587,0.2973563812077483,0.3349761587546821,0.3161662699812152
111,100,0.1,1.0,0.2,0.04495264495651497,0.04985976652093861,0.0018936490518177802,0.2922042417467146,0.33476933769305817,0.3134867897198864
112,100,0.2,0.5,0.0,0.043071074768050235,0.04576184044221978,0.00188257901835475,0.2150994788031537,0.33100393756099916,0.2730517081820764
113,100,0.2,0.5,0.05,0.05734872893965729,0.06432608287124603,0.00197844828017416,0.800182696554474,0.363613245592521,0.5818979710734975
114,100,0.2,0.5,0.1,0.057951571249894945,0.06833344750046397,0.00196126783926142,0.8248865389666192,0.35776942997103184,0.5913279844688255
115,100,0.2,0.5,0.2,0.059289720535526114,0.06296984730210735,0.00198091402373493,0.8797224861368251,0.364451952283007,0.622087219209916
116,100,0.2,0.7,0.0,0.046649590029443175,0.058049496951299476,0.00192408565176344,0.36174326207055046,0.3451221498898375,0.353432705980194
117,100,0.2,0.7,0.05,0.05594566447103351,0.060187919873303956,0.0019522561229579898,0.7426865936128976,0.35470415307983394,0.5486953733463658
118,100,0.2,0.7,0.1,0.05718038294372777,0.06173035893232823,0.0019755465122677897,0.7932840550962809,0.36262622804696965,0.5779551415716253
119,100,0.2,0.7,0.2,0.05691349052772718,0.06240406453762758,0.00196471195057027,0.7823470852222253,0.3589409221097395,0.5706440036659823
120,100,0.2,0.9,0.0,0.04843132342615625,0.05452741506065305,0.00193371303150663,0.4347568185269706,0.34839684070964894,0.39157682961830975
121,100,0.2,0.9,0.05,0.05176423450150174,0.05481164072977091,0.0019354214952861102,0.5713360011436809,0.34897796359083594,0.46015698236725844
122,100,0.2,0.9,0.1,0.052493374844108695,0.05657747060583238,0.00195018602549367,0.6012154037904505,0.3540000228446764,0.47760771331756346
123,100,0.2,0.9,0.2,0.051556658028006255,0.05615784704124687,0.0019337923720397898,0.5628297360680266,0.3484238278777578,0.4556267819728922
124,100,0.2,1.0,0.0,0.04713758946797895,0.050975812636874604,0.0019327470036880103,0.381740964657236,0.348068252608452,0.364904608632844
125,100,0.2,1.0,0.05,0.047132705736186505,0.04982030228143606,0.0019136164122941898,0.3815408344763664,0.3415611059407182,0.3615509702085423
126,100,0.2,1.0,0.1,0.047413716239087425,0.05160302135487301,0.00192172243973167,0.39305634866959754,0.34431831863438306,0.3686873336519903
127,100,0.2,1.0,0.2,0.047628059704195466,0.05081629475783632,0.0019168944705116602,0.4018399179283888,0.34267611619666566,0.37225801706252726
128,150,0.0,0.5,0.0,0.045707546105050186,0.052003028444979754,0.00125335394447946,0.3231392950657317,0.1169771070028637,0.22005820103429768
129,150,0.0,0.5,0.05,0.045825281860048375,0.05062669450778871,0.00125724990031067,0.32796398219926015,0.11830229112722306,0.2231331366632416
130,150,0.0,0.5,0.1,0.044833393334318954,0.04937655191565503,0.00124948230260825,0.2873174359733081,0.11566019311440753,0.2014888145438578
131,150,0.0,0.5,0.2,0.044120115484221074,0.04667310093297568,0.00125030735354745,0.25808806154876723,0.11594082884381107,0.18701444519628915
132,150,0.0,0.7,0.0,0.0406972213958059,0.0426605937012031,0.00123089508195625,0.11782146990834885,0.10933787048264806,0.11357967019549846
133,150,0.0,0.7,0.05,0.04083706867095173,0.043951241915627035,0.00122991014442193,0.12355226382957925,0.10900285036421896,0.1162775570968991
134,150,0.0,0.7,0.1,0.04058818661938889,0.04191224319397961,0.00122804721752514,0.11335333970529896,0.10836918785483125,0.11086126378006511
135,150,0.0,0.7,0.2,0.04079058482414516,0.043258450971004225,0.00122570022573424,0.12164740478647877,0.10757087380917733,0.11460913929782805
136,150,0.0,0.9,0.0,0.03934170330636266,0.04099680898634379,0.00121370439760503,0.06227376746653356,0.10349057062195277,0.08288216904424317
137,150,0.0,0.9,0.05,0.03911874666960106,0.04088003000201053,0.00121492450473181,0.05313723951259942,0.10390558215300609,0.07852141083280276
138,150,0.0,0.9,0.1,0.03926712128390513,0.04142797240950285,0.00121846045304047,0.05921747480379128,0.10510831205195775,0.08216289342787451
139,150,0.0,0.9,0.2,0.03885443999961465,0.04112242103492347,0.0012090821599726699,0.04230623078454753,0.10191834645032569,0.07211228861743661
140,150,0.0,1.0,0.0,0.03865502872968127,0.04169671701855795,0.0012111243532278199,0.034134567143855106,0.10261298524959513,0.06837377619672512
141,150,0.0,1.0,0.05,0.03868169971371666,0.03995443345282704,0.0012113395288509401,0.03522751595550616,0.10268617584313927,0.06895684589932272
142,150,0.0,1.0,0.1,0.03899177008488885,0.04118058601355478,0.00121355496929169,0.047933872918230445,0.10343974354968938,0.07568680823395992
143,150,0.0,1.0,0.2,0.038955308600925165,0.04098974292060465,0.00121249819088513,0.04643971973977041,0.10308028722420425,0.07476000348198733
144,150,0.05,0.5,0.0,0.047566770775497494,0.05875347302783059,0.00129580392384239,0.399328362235546,0.1314161923437427,0.26537227728964435
145,150,0.05,0.5,0.05,0.0581699313143059,0.06247494841879137,0.0013159903552935198,0.8338347042309112,0.13828247616354586,0.4860585901972285
146,150,0.05,0.5,0.1,0.058959065038351334,0.06679229263672182,0.00132923606240507,0.8661725724094773,0.1427879175855263,0.5044802449975018
147,150,0.05,0.5,0.2,0.05817918538406196,0.062541569360117,0.0013158985856761198,0.8342139262547178,0.1382512613229918,0.4862325937888548
148,150,0.05,0.7,0.0,0.04561789708541204,0.051754373124698896,0.00128102925592891,0.3194655727407826,0.1263906848149409,0.22292812877786172
149,150,0.05,0.7,0.05,0.05282227895121656,0.05595185639272716,0.00130478985488236,0.6146935473990116,0.13447269854470173,0.3745831229718567
150,150,0.05,0.7,0.1,0.051548752252588904,0.05719914860407759,0.0012942029169965901,0.5625057657249711,0.1308716202420652,0.3466886929835182
151,150,0.05,0.7,0.2,0.05132824959020323,0.05569874817398197,0.00129870834393731,0.5534697990542067,0.13240411201403904,0.34293695553412284
152,150,0.05,0.9,0.0,0.043823633668426544,0.04706218646545385,0.00125992663932369,0.24593854926160322,0.11921276655322548,0.18257565790741434
153,150,0.05,0.9,0.05,0.04491391396286064,0.04831900160149031,0.0012664364160478,0.2906170864534419,0.12142702491283197,0.20602205568313695
154,150,0.05,0.9,0.1,0.04443419420537944,0.05029995307757531,0.00126635903674245,0.27095867646868804,0.12140070484365087,0.19617969065616947
155,150,0.05,0.9,0.2,0.0454071585538078,0.05027742832433777,0.00126644177193031,0.3108297298569848,0.12142884668155356,0.2161292882692692
156,150,0.05,1.0,0.0,0.042980747136765925,0.04541148686962346,0.00125833644652025,0.2113979476882751,0.11867187277796547,0.16503491023312028
157,150,0.05,1.0,0.05,0.04333937541525001,0.04547456759634588,0.00125599106824768,0.22609415650732273,0.11787410756011349,0.1719841320337181
158,150,0.05,1.0,0.1,0.04277687134989992,0.045350551621831006,0.0012521249838604199,0.2030433328497707,0.11655908401380202,0.15980120843178636
159,150,0.05,1.0,0.2,0.0431146877072557,0.045340054628160084,0.00125697815097195,0.2168866910790098,0.11820985735100001,0.1675482742150049
160,150,0.1,0.5,0.0,0.046923230047088246,0.05957373167555476,0.00129261782421361,0.3729567415472904,0.1303324612057089,0.2516446013764997
161,150,0.1,0.5,0.05,0.06032350483742043,0.06532832659550512,0.00133420686153231,0.9220858771073076,0.14447870269043647,0.533282289898872
162,150,0.1,0.5,0.1,0.06007809874505937,0.06805304052329011,0.0013359807557592,0.9120293941270768,0.14508208131422268,0.5285557377206498
163,150,0.1,0.5,0.2,0.0606318691181956,0.06603539573483812,0.00134154550539521,0.934722320283967,0.14697489483500237,0.5408486075594847
164,150,0.1,0.7,0.0,0.047921689297466784,0.05549438160231784,0.0012994719084271698,0.41387254914310445,0.13266383352622377,0.2732681913346641
165,150,0.1,0.7,0.05,0.05647812273959713,0.05923522161460659,0.0013246556550184,0.7645061721896796,0.1412299217008481,0.4528680469452639
166,150,0.1,0.7,0.1,0.0578373211802693,0.06072672147469195,0.0013305987010009,0.8202046915453657,0.14325141027195967,0.48172805090866266
167,150,0.1,0.7,0.2,0.05648839809566274,0.06216045699259048,0.0013177776748794,0.7649272454499048,0.13889042133617616,0.45190883339304044
168,150,0.1,0.9,0.0,0.047741122540109135,0.053331648611634926,0.0012862370638826199,0.40647311376359885,0.12816208693600276,0.2673176003498008
169,150,0.1,0.9,0.05,0.05095864007705637,0.054222961784190234,0.00130518857554021,0.5383235908140945,0.1346083207921626,0.33646595580312855
170,150,0.1,0.9,0.1,0.049954260162608566,0.0536182292984035,0.0013023530506587199,0.49716516064574623,0.13364383538217026,0.31540449801395826
171,150,0.1,0.9,0.2,0.05072985437060391,0.05590799129207791,0.0012943364521451198,0.5289481937287032,0.1309170413573299,0.3299326175430165
172,150,0.1,1.0,0.0,0.04580624161285048,0.04867556735066436,0.0012787166552026901,0.32718373293958297,0.12560406866703233,0.22639390080330765
173,150,0.1,1.0,0.05,0.045689983308163824,0.050216195836215276,0.0012798806463925,0.32241959016242766,0.12599999272584053,0.2242097914441341
174,150,0.1,1.0,0.1,0.045905686319657454,0.051974901805883204,0.00127568645864004,0.33125887219899053,0.12457336694645739,0.22791611957272395
175,150,0.1,1.0,0.2,0.04591768018335326,0.0480130740128153,0.00127833295349082,0.3317503680904071,0.12547355501670127,0.22861196155355418
176,150,0.2,0.5,0.0,0.04683982192798424,0.053596926598165874,0.00128932667446031,0.369538764747642,0.12921299794870178,0.2493758813481719
177,150,0.2,0.5,0.05,0.05949124320902498,0.06563094425043783,0.0013356003399517301,0.8879806728699817,0.14495268534297576,0.5164666791064787
178,150,0.2,0.5,0.1,0.060448842111338164,0.06421733701222782,0.0013343667387565698,0.9272220664733308,0.14453308389202466,0.5358775751826778
179,150,0.2,0.5,0.2,0.061139721404913236,0.06573179315810188,0.00133990972230355,0.955533571662083,0.14641849381869768,0.5509760327403903
180,150,0.2,0.7,0.0,0.048004220006702535,0.061854755586729024,0.00130237170737436,0.41725457061123733,0.13365018134307177,0.27545237597715455
181,150,0.2,0.7,0.05,0.057111357497975905,0.06314391511574259,0.00133061785081125,0.7904554650897003,0.1432579239558308,0.46685669452276557
182,150,0.2,0.7,0.1,0.057812137910290995,0.06325207649204485,0.00132906567636705,0.8191727076875618,0.14272996187905043,0.4809513347833061
183,150,0.2,0.7,0.2,0.05785098993667245,0.06361855521460963,0.0013325164703211802,0.8207648227744104,0.14390372707623653,0.4823342749253235
184,150,0.2,0.9,0.0,0.050989653153284374,0.05741679330155943,0.0013098962793601401,0.5395944739867612,0.13620961573354276,0.33790204486015196
185,150,0.2,0.9,0.05,0.05332745889242751,0.05881424063724855,0.00131695740998269,0.6353952888752067,0.13861141354810488,0.3870033512116558
186,150,0.2,0.9,0.1,0.052981519679077486,0.05816043844391748,0.00131252291424815,0.6212190645696974,0.13710304856617272,0.3791610565679351
187,150,0.2,0.9,0.2,0.0525389955665642,0.055642510162824135,0.00130787318464887,0.6030848929074715,0.1355214731801869,0.3693031830438292
188,150,0.2,1.0,0.0,0.04811100308032152,0.0508908331893978,0.00129570573416701,0.421630428407164,0.1313827937620783,0.27650661108462116
189,150,0.2,1.0,0.05,0.0488932084319779,0.05175104604923975,0.0012914409332795,0.45368437918848514,0.12993214938248665,0.2918082642854859
190,150,0.2,1.0,0.1,0.047934259812527455,0.050968491175648875,0.00128735691130281,0.4143876755996,0.12854299577769254,0.2714653356886463
191,150,0.2,1.0,0.2,0.04774763531659808,0.05071118748599222,0.00128455860526614,0.4067400004789406,0.12759117011653193,0.26716558529773626
192,200,0.0,0.5,0.0,0.045271078686405924,0.04759867526128283,0.0009528086590450631,0.30525332033384384,0.014748576145774834,0.16000094823980934
193,200,0.0,0.5,0.05,0.04545709669459439,0.048119414513111164,0.000945965555027653,0.3128761422261848,0.012420938667812204,0.1626485404469985
194,200,0.0,0.5,0.1,0.045160342678956425,0.047004910822219345,0.0009460315091869119,0.30071547547636507,0.012443372547602428,0.15657942401198374
195,200,0.0,0.5,0.2,0.0447078061521248,0.04947152420798134,0.0009449162725625151,0.2821710056295477,0.012064032038216889,0.1471175188338823
196,200,0.0,0.7,0.0,0.04146305542734696,0.04392274201975062,0.0009303411066504051,0.14920454124849716,0.007106383822109499,0.07815546253530334
