NIND,ELITIST,PR_CROSS,PR_MUT,Av_Best,Peak_Best,Fit_var,Eff_1,Eff_2
50,0.0388275741058961,0.616243556195323,0.491588296809127,3.60351939131753,3.3589776078727,0.0336148800294502,0.0195117249735276,0.00113834091042316
50,0.0388275741058961,0.616243556195323,0.299384578491343,3.5556199351332,3.4086390434979,0.0121011028902269,0.0197364409233956,0.00113058074273306
50,0.0388275741058961,0.616243556195323,0.047393194760658,3.54699241420841,3.42157703795246,0.0146536949636089,0.0197582216831818,0.00126029077393008
50,0.0388275741058961,0.616243556195323,0.33633977312352,3.54785685550851,3.48607653468962,0.00315735696028145,0.0195643143721849,0.00106463510696723
50,0.0388275741058961,0.616243556195323,0.244619638341897,3.61545041246939,3.43361936828508,0.00764292941896447,0.0196419135054445,0.00120309916947703
50,0.0388275741058961,0.616243556195323,0.104138512483877,3.54990181393668,3.34995426765462,0.0198880277164529,0.019856705967641,0.00113805476302804
50,0.0388275741058961,0.616243556195323,0.0833292818907836,3.46613557529905,3.34995426765462,0.00747091538270025,0.0202615878452466,0.00122736379110685
50,0.0388275741058961,0.616243556195323,0.338008369132394,3.55643255499049,3.4341519059144,0.00721697378151768,0.0197384576432384,0.00122475174904319
50,0.0388275741058961,0.616243556195323,0.471715316145159,3.72006170625913,3.47861109688502,0.023434454904046,0.0194987925780079,0.00101709174757006
50,0.0388275741058961,0.616243556195323,0.216529938332759,3.5280472227298,3.37714005277425,0.00714509726572113,0.0199225975000167,0.00120497308450635
50,0.0388275741058961,0.616243556195323,0.220657684310033,3.54145756653356,3.38616339299233,0.0135776022958362,0.0197953829163788,0.00118272608948562
50,0.0388275741058961,0.616243556195323,0.189436966374634,3.52327112242001,3.38278479283236,0.0112825651896304,0.0195450979955586,0.00117633246026086
50,0.0388275741058961,0.616243556195323,0.200720386395868,3.48945880747254,3.40696612079477,0.00577677433433202,0.0198856389488369,0.00123897245325115
50,0.0388275741058961,0.616243556195323,0.0984861701376464,3.55569303773204,3.34995426765462,0.0236987291372074,0.0196714466200519,0.00122797973679361
50,0.0388275741058961,0.616243556195323,0.189580093608053,3.53291978972346,3.38278479283236,0.0179819663178564,0.0200641382799003,0.00119630699461187
50,0.0388275741058961,0.630519957162752,0.491588296809127,3.64361243315679,3.42376614754854,0.0164752185192222,0.0194941886917063,0.001103847923434
50,0.0388275741058961,0.630519957162752,0.299384578491343,3.54497744847762,3.3589776078727,0.0213376472021794,0.0197788229054747,0.00115410839158697
50,0.0388275741058961,0.630519957162752,0.047393194760658,3.50147373343947,3.38278479283236,0.0135555509856713,0.020005011294613,0.00125662119778002
50,0.0388275741058961,0.630519957162752,0.33633977312352,3.52301639145563,3.3589776078727,0.00860253925283272,0.0198120314936102,0.00122348124911499
50,0.0388275741058961,0.630519957162752,0.244619638341897,3.47564205863542,3.34995426765462,0.0113846122239747,0.0203554514199751,0.00121686396044238
50,0.0388275741058961,0.630519957162752,0.104138512483877,3.4324183411685,3.34995426765462,0.00533815997326204,0.0201610126095845,0.00134172791710848
50,0.0388275741058961,0.630519957162752,0.0833292818907836,3.50297290572534,3.34995426765462,0.01081693273226,0.0197095613871432,0.00126819078110621
50,0.0388275741058961,0.630519957162752,0.338008369132394,3.59441784489985,3.44329277133862,0.00524915697873163,0.0196648003820886,0.0010335127593076
50,0.0388275741058961,0.630519957162752,0.471715316145159,3.576151018157,3.48146635782036,0.00724318825449314,0.0200345073746482,0.00104435236567245
50,0.0388275741058961,0.630519957162752,0.216529938332759,3.5840949275678,3.44584010719133,0.0122879336373079,0.0196208959951205,0.00118613134239979
50,0.0388275741058961,0.630519957162752,0.220657684310033,3.56679393806549,3.3589776078727,0.0141419004658622,0.0195207953864275,0.00114960088677768
50,0.0388275741058961,0.630519957162752,0.189436966374634,3.53418311781153,3.38278479283236,0.0101663427826944,0.0197330831271004,0.00118135488230772
50,0.0388275741058961,0.630519957162752,0.200720386395868,3.55470079257114,3.37714005277425,0.0106799609325094,0.0198841251298391,0.00109845811800707
50,0.0388275741058961,0.630519957162752,0.0984861701376464,3.47632620782739,3.34995426765462,0.0132651588736584,0.0197634316320318,0.00125256197941073
50,0.0388275741058961,0.630519957162752,0.189580093608053,3.51877394446291,3.3589776078727,0.0100921293187505,0.0196803417783174,0.00127772630483561
50,0.0388275741058961,0.933420813151667,0.491588296809127,3.84453248045274,3.69767625462681,0.011117949424473,0.0197496217471159,0.000930452929048913
50,0.0388275741058961,0.933420813151667,0.299384578491343,3.87980296104197,3.74789911017274,0.00908278320821494,0.019500039928264,0.000945373243481543
50,0.0388275741058961,0.933420813151667,0.047393194760658,3.76342070883527,3.47302589231096,0.0322932783606797,0.0197809534249305,0.0010124225520182
50,0.0388275741058961,0.933420813151667,0.33633977312352,3.85540943627193,3.49077811038085,0.0326331488892581,0.0195767003884437,0.00100299866250985
50,0.0388275741058961,0.933420813151667,0.244619638341897,3.8343422968211,3.54487544820812,0.0454391227398429,0.0195305343978448,0.000970702830292803
50,0.0388275741058961,0.933420813151667,0.104138512483877,3.76710635280537,3.43361936828508,0.0435678304690194,0.0195704239519412,0.00109148761808552
50,0.0388275741058961,0.933420813151667,0.0833292818907836,3.80132446237052,3.52749707809501,0.0325060743848299,0.0195748958100306,0.00105117287567032
50,0.0388275741058961,0.933420813151667,0.338008369132394,3.88621267989309,3.54778996352101,0.0377951655264855,0.0192306146132536,0.000901975811394321
50,0.0388275741058961,0.933420813151667,0.471715316145159,3.87728155663564,3.63237054942343,0.0333970914815967,0.0193340810177797,0.000959846780687217
50,0.0388275741058961,0.933420813151667,0.216529938332759,3.86019472407271,3.76235319202366,0.0101009983727314,0.019489902034609,0.000965306972919865
50,0.0388275741058961,0.933420813151667,0.220657684310033,3.78284206226786,3.42157703795246,0.0362888729303848,0.0196939804389113,0.000965830839712576
50,0.0388275741058961,0.933420813151667,0.189436966374634,3.72925901086785,3.49538891784638,0.0270578754299959,0.0192148061962181,0.000994528552113946
50,0.0388275741058961,0.933420813151667,0.200720386395868,3.78805332395876,3.57465989838633,0.0162694012274402,0.0198607382439182,0.000986471708601507
50,0.0388275741058961,0.933420813151667,0.0984861701376464,3.80559948478727,3.45414721757431,0.0235496541642847,0.019583034810442,0.00101983804729698
50,0.0388275741058961,0.933420813151667,0.189580093608053,3.81801238143143,3.50904147819204,0.0331561400730245,0.019565609663942,0.000957004309438084
50,0.0388275741058961,0.56082327352465,0.491588296809127,3.59173649306691,3.43361936828508,0.0311088526171223,0.0198739665260921,0.00114353675009049
50,0.0388275741058961,0.56082327352465,0.299384578491343,3.4873882569835,3.3589776078727,0.0088437654230764,0.0198842484707902,0.00125750138736597
50,0.0388275741058961,0.56082327352465,0.047393194760658,3.49487314604173,3.34995426765462,0.0101620334683693,0.0201393685424475,0.00112669411517773
50,0.0388275741058961,0.56082327352465,0.33633977312352,3.4859836492441,3.34995426765462,0.0129238147173659,0.019679590675,0.00128240762199103
50,0.0388275741058961,0.56082327352465,0.244619638341897,3.44941587350625,3.34995426765462,0.0077329733191547,0.0200413704574518,0.00135721667086456
50,0.0388275741058961,0.56082327352465,0.104138512483877,3.52545094768734,3.43132833071363,0.00873897345879582,0.0200046887416102,0.00127987218195386
50,0.0388275741058961,0.56082327352465,0.0833292818907836,3.53735882665433,3.34995426765462,0.0276501033309601,0.019624855061529,0.00128620281208695
