,NIND,ELITIST,PR_CROSS,PR_MUT,Av_Best,Peak_Best,Eff_1,Av_Best_unit,Eff_1_unit,M
35,50,0.1,0.5,0.2,0.2921686745030097,0.29851153780081985,0.0239400362863103,0.8854878951361937,0.9849266046254772,0.9352072498808355
36,50,0.1,0.7,0.0,0.27674574076179115,0.292907421747623,0.0239273997683024,0.5765761305552184,0.9842383950850553,0.7804072628201368
37,50,0.1,0.7,0.05,0.29117273643021757,0.29851153780081985,0.0241960515007352,0.8655398753468481,0.9988696950361609,0.9322047851915045
38,50,0.1,0.7,0.1,0.2928403510303708,0.29851153780081985,0.0240841044929687,0.8989411579703728,0.9927728415581356,0.9458569997642542
39,50,0.1,0.7,0.2,0.2930643929883007,0.29851153780081985,0.0240992779308206,0.903428578958206,0.9935992167260537,0.9485138978421299
40,50,0.1,0.9,0.0,0.2856361001372686,0.2977096357106464,0.0238036396449321,0.7546444960503014,0.9774981761755434,0.8660713361129224
41,50,0.1,0.9,0.05,0.2897462705135593,0.29851153780081985,0.0240659392516772,0.8369686507780835,0.9917835269104567,0.91437608884427
42,50,0.1,0.9,0.1,0.2920159745885242,0.29851153780081985,0.024033599358645002,0.8824294108797892,0.9900222329442652,0.9362258219120272
43,50,0.1,0.9,0.2,0.293633857690413,0.29851153780081985,0.0240625114855672,0.9148346025428074,0.9915968440491049,0.9532157232959562
44,50,0.1,1.0,0.0,0.2881691987789826,0.29851153780081985,0.0240820467193108,0.8053808854039216,0.9926607711711423,0.8990208282875319
45,50,0.1,1.0,0.05,0.2901685794711333,0.29851153780081985,0.0239801500088289,0.8454272363799841,0.9871112765835183,0.9162692564817512
46,50,0.1,1.0,0.1,0.2918137131767304,0.29851153780081985,0.023912108124589004,0.8783782406762319,0.9834055821942168,0.9308919114352243
47,50,0.1,1.0,0.2,0.28992871173080625,0.29851153780081985,0.0235959124508327,0.8406228348196997,0.9661849460044702,0.9034038904120849
48,50,0.2,0.5,0.0,0.2526339246723224,0.290419684414822,0.0229601982898368,0.09363145994800012,0.9315627066894008,0.5125970833187005
49,50,0.2,0.5,0.05,0.28693045314996274,0.29851153780081985,0.0236798148924475,0.7805695813713552,0.9707544374377829,0.8756620094045691
50,50,0.2,0.5,0.1,0.29006385059926193,0.29851153780081985,0.023666146728580004,0.8433295822530075,0.970010042441647,0.9066698123473272
51,50,0.2,0.5,0.2,0.2937605603425163,0.29851153780081985,0.023990669729628,0.9173723778127428,0.9876842011986684,0.9525282895057057
52,50,0.2,0.7,0.0,0.2710390736768848,0.2961170665099426,0.023874491560838,0.4622751403121448,0.9813569103975125,0.7218160253548287
53,50,0.2,0.7,0.05,0.2912110420975731,0.29851153780081985,0.0239368621541391,0.8663071140249616,0.984753735165598,0.9255304245952798
54,50,0.2,0.7,0.1,0.2920016684950103,0.29851153780081985,0.0240860882373102,0.8821428687299113,0.9928808801634481,0.9375118744466797
55,50,0.2,0.7,0.2,0.2910035519732858,0.29851153780081985,0.0240530210574383,0.862151215964179,0.9910799767303614,0.9266155963472702
56,50,0.2,0.9,0.0,0.28826767204140563,0.29851153780081985,0.0242129773812372,0.8073532435667427,0.9997915116658872,0.9035723776163149
57,50,0.2,0.9,0.05,0.28590180872420173,0.29851153780081985,0.0239008962740401,0.7599664736864026,0.9827949628362009,0.8713807182613018
58,50,0.2,0.9,0.1,0.29129566273266627,0.29851153780081985,0.0240790811902368,0.8680020126833625,0.9924992626448339,0.9302506376640982
59,50,0.2,0.9,0.2,0.2916769468583805,0.29851153780081985,0.0240216496860339,0.8756388964343653,0.9893714303504859,0.9325051633924256
60,50,0.2,1.0,0.0,0.2866909001538741,0.2961170665099426,0.0241304849068019,0.775771483942289,0.9952988098089443,0.8855351468756166
61,50,0.2,1.0,0.05,0.2927775884723102,0.29851153780081985,0.0240003953856992,0.897684062991854,0.9882138794922362,0.9429489712420451
62,50,0.2,1.0,0.1,0.2914480602702886,0.29851153780081985,0.0240527233769843,0.871054440519377,0.9910637644693324,0.9310591024943546
63,50,0.2,1.0,0.2,0.29320194408107825,0.29851153780081985,0.0239559273300945,0.9061836417434649,0.9857920620190972,0.945987851881281
64,100,0.0,0.5,0.0,0.2899110724653082,0.29851153780081985,0.0118848972903747,0.840269531309333,0.3283801047962864,0.5843248180528097
65,100,0.0,0.5,0.05,0.2929557500111491,0.29851153780081985,0.0119928794291263,0.9012525277383563,0.33426102373594646,0.6177567757371514
66,100,0.0,0.5,0.1,0.2914811666715012,0.29851153780081985,0.011958593320189,0.8717175411323418,0.33239373503665104,0.6020556380844964
67,100,0.0,0.5,0.2,0.2819295411618809,0.2977096357106464,0.0117679025333025,0.680404426500473,0.32200834099663067,0.5012063837485519
68,100,0.0,0.7,0.0,0.27353951580948876,0.2961085369197291,0.0117635950060599,0.5123574401116304,0.32177374461951713,0.4170655923655738
69,100,0.0,0.7,0.05,0.2690280271157015,0.28970985076963546,0.0117420956446637,0.4219951292394559,0.32060284725549687,0.3712989882474764
70,100,0.0,0.7,0.1,0.2645176736064234,0.28864246137864813,0.0117450076388003,0.3316555554065333,0.320761440164177,0.32620849778535516
71,100,0.0,0.7,0.2,0.2603052831367174,0.27548479956198485,0.0116380081911184,0.24728399582294436,0.3149340405064134,0.28110901816467887
72,100,0.0,0.9,0.0,0.26022557789617323,0.28722568900283413,0.0116012780711389,0.24568754945833016,0.3129336461750848,0.2793105978167075
73,100,0.0,0.9,0.05,0.2572701592222714,0.27008075010595806,0.0115235226269793,0.18649235268518746,0.3086989322723367,0.2475956424787621
74,100,0.0,0.9,0.1,0.25580509362308995,0.26721143816725,0.0115579914915775,0.15714800049747757,0.3105761742031567,0.23386208735031713
75,100,0.0,0.9,0.2,0.2544879162561681,0.275583319301303,0.0114393056987306,0.13076575756567355,0.30411231328049493,0.21743903542308424
76,100,0.0,1.0,0.0,0.2544186047624764,0.27104879945412225,0.0115425977137509,0.1293774914821055,0.30973779888831304,0.21955764518520926
77,100,0.0,1.0,0.05,0.2528084751292241,0.27371878376713427,0.0115801962098827,0.0971275969706098,0.3117854866870599,0.20445654182883485
78,100,0.0,1.0,0.1,0.25422184506376333,0.27242020260420613,0.0115062250289108,0.1254365171676379,0.3077568711753095,0.2165966941714737
79,100,0.0,1.0,0.2,0.25183177413743835,0.27248652864035594,0.0114797225357085,0.07756488394188288,0.30631349344614495,0.1919391886940139
80,100,0.05,0.5,0.0,0.28180622975596153,0.2977096357106464,0.0121456420444917,0.6779345757811049,0.34258077520929914,0.5102576754952021
81,100,0.05,0.5,0.05,0.2942069344244929,0.29851153780081985,0.0121516050869401,0.926312972879821,0.34290553418961034,0.6346092535347156
82,100,0.05,0.5,0.1,0.29380274370975495,0.29851153780081985,0.0123055931123808,0.9182172844062813,0.3512920238976747,0.634754654151978
83,100,0.05,0.5,0.2,0.2952856011833072,0.29851153780081985,0.0122420670367912,0.947917996765104,0.3478322692992169,0.6478751330321605
84,100,0.05,0.7,0.0,0.2889938911470386,0.29851153780081985,0.0123034934708838,0.8218989602998662,0.3511776733060958,0.586538316802981
85,100,0.05,0.7,0.05,0.29195396188827216,0.29851153780081985,0.0122553762904359,0.8811873350865121,0.34855711734109457,0.6148722262138033
86,100,0.05,0.7,0.1,0.29423888365620093,0.29851153780081985,0.0123110808063797,0.9269528961077573,0.35159089446966285,0.6392718952887101
87,100,0.05,0.7,0.2,0.29611188021492646,0.29851153780081985,0.0122505221959829,0.9644678515447819,0.3482927538423384,0.6563803026935602
88,100,0.05,0.9,0.0,0.29107745826376985,0.29851153780081985,0.0122752553296959,0.8636315129679872,0.349639768785472,0.6066356408767296
89,100,0.05,0.9,0.05,0.29471187825104134,0.29851153780081985,0.0121523235911787,0.9364266834805783,0.3429446653388342,0.6396856744097063
90,100,0.05,0.9,0.1,0.29209836891824675,0.29851153780081985,0.0121675066666245,0.884079718027128,0.3437715653890074,0.6139256417080677
91,100,0.05,0.9,0.2,0.29050194443845956,0.29851153780081985,0.0121216984593721,0.8521043292103202,0.34127676063021084,0.5966905449202655
92,100,0.05,1.0,0.0,0.28852433294051955,0.2977096357106464,0.012076032542994,0.8124940016465315,0.33878970531134284,0.5756418534789371
93,100,0.05,1.0,0.05,0.28625036826055256,0.29851153780081985,0.0120252473727596,0.7669479042781644,0.33602384539285785,0.5514858748355111
94,100,0.05,1.0,0.1,0.2866375032005133,0.2961170665099426,0.0120337503177261,0.7747019761973485,0.3364869324429431,0.5555944543201458
95,100,0.05,1.0,0.2,0.2828579221689301,0.29109605506236613,0.0119992906063273,0.6989993203062194,0.33461018901330414,0.5168047546597617
96,100,0.1,0.5,0.0,0.28002338646570163,0.2921395853641258,0.0121893242425173,0.6422253342057712,0.34495979333826654,0.4935925637720189
97,100,0.1,0.5,0.05,0.29229015717166107,0.29851153780081985,0.0122635394222444,0.8879211173861736,0.3490016975005039,0.6184614074433388
98,100,0.1,0.5,0.1,0.2949431982680593,0.29851153780081985,0.0123276331687123,0.9410598794625433,0.3524923685677249,0.6467761240151342
99,100,0.1,0.5,0.2,0.2949329831118005,0.29851153780081985,0.0123429012588767,0.9408552762399444,0.3533238986861161,0.6470895874630302
100,100,0.1,0.7,0.0,0.29011708028447075,0.29851153780081985,0.0124116567917422,0.8443957397209606,0.3570684597784398,0.6007320997497002
101,100,0.1,0.7,0.05,0.29495390039034747,0.29851153780081985,0.0121996620836447,0.941274236311653,0.34552281242998123,0.6433985243708171
102,100,0.1,0.7,0.1,0.29541266069136607,0.29851153780081985,0.0123116389404987,0.9504629196377449,0.35162129154782085,0.6510421055927829
103,100,0.1,0.7,0.2,0.29351457372897416,0.29851153780081985,0.0122657062675922,0.9124454190299583,0.34911970814552834,0.6307825635877433
104,100,0.1,0.9,0.0,0.2893749030566783,0.29851153780081985,0.0122918593209132,0.8295303917323054,0.35054405469379607,0.5900372232130507
105,100,0.1,0.9,0.05,0.29334879086126636,0.29851153780081985,0.0121938742884635,0.9091248913625118,0.34520759775935594,0.6271662445609338
106,100,0.1,0.9,0.1,0.2940647359728684,0.29851153780081985,0.0122236263030673,0.9234648263890783,0.3468279507936576,0.635146388591368
107,100,0.1,0.9,0.2,0.2951267623930655,0.29851153780081985,0.0121775252552135,0.9447365546477501,0.3443171973616917,0.6445268760047209
108,100,0.1,1.0,0.0,0.29570982915638766,0.29851153780081985,0.0122340135763262,0.9564150190533252,0.34739366205614897,0.6519043405547371
109,100,0.1,1.0,0.05,0.2956917069843815,0.29851153780081985,0.0122459466756724,0.9560520432261325,0.34804356203743525,0.6520478026317839
110,100,0.1,1.0,0.1,0.29414006628284634,0.29851153780081985,0.0121810821002064,0.9249736456171296,0.34451091011202256,0.634742277864576
111,100,0.1,1.0,0.2,0.29306044278809085,0.29851153780081985,0.0121618966811207,0.9033494589063562,0.34346603458195035,0.6234077467441532
112,100,0.2,0.5,0.0,0.2815854912334603,0.2977096357106464,0.0121562012368398,0.67351332054906,0.3431558495223788,0.5083345850357194
113,100,0.2,0.5,0.05,0.2927805309910773,0.29851153780081985,0.0122629230799887,0.8977429998115218,0.34896813029312346,0.6233555650523226
114,100,0.2,0.5,0.1,0.2942023543827872,0.29851153780081985,0.0121997180789282,0.9262212374947826,0.3455258620428808,0.6358735497688317
115,100,0.2,0.5,0.2,0.29511012869649805,0.29851153780081985,0.0122871583660927,0.9444033920572615,0.35028803147960547,0.6473457117684335
116,100,0.2,0.7,0.0,0.2874243083791904,0.29851153780081985,0.0122863195822713,0.7904611942686179,0.35024234966853385,0.5703517719685759
117,100,0.2,0.7,0.05,0.29498045361658837,0.29851153780081985,0.012360673290492999,0.9418060809082145,0.35429179836412633,0.6480489396361704
118,100,0.2,0.7,0.1,0.2952905709370891,0.29851153780081985,0.0122389941691898,0.9480175378404958,0.3476649149063047,0.6478412263734002
119,100,0.2,0.7,0.2,0.29537954771970254,0.29851153780081985,0.0123175160212862,0.9497996874227375,0.3519413688875801,0.6508705281551588
120,100,0.2,0.9,0.0,0.2947753362380292,0.29851153780081985,0.0123916427086561,0.9376977074677196,0.35597845358258434,0.646838080525152
121,100,0.2,0.9,0.05,0.29355601497774614,0.29851153780081985,0.0123002410204039,0.9132754614524566,0.3510005384776077,0.6321379999650322
122,100,0.2,0.9,0.1,0.2968266729323042,0.29851153780081985,0.012394768557298,0.9787847048322122,0.356148693426814,0.6674666991295131
123,100,0.2,0.9,0.2,0.2950908947217176,0.29851153780081985,0.0123007468678251,0.9440181475124153,0.3510280879197127,0.647523117716064
124,100,0.2,1.0,0.0,0.2944838162329864,0.29851153780081985,0.0124221925146769,0.9318587431902716,0.3576422559012618,0.6447504995457667
125,100,0.2,1.0,0.05,0.29545610611820494,0.29851153780081985,0.0123999821501496,0.9513331044996497,0.35643263591303553,0.6538828702063426
126,100,0.2,1.0,0.1,0.2967449409417753,0.29851153780081985,0.012399625812527,0.9771476639267245,0.35641322906762674,0.6667804464971756
127,100,0.2,1.0,0.2,0.2955410137657252,0.29851153780081985,0.0123048306762565,0.9530337518383472,0.35125050013184167,0.6521421259850944
128,150,0.0,0.5,0.0,0.2942883150063186,0.29851153780081985,0.00811449247475628,0.927942975287677,0.12303646790682386,0.5254897215972504
129,150,0.0,0.5,0.05,0.29490861748638963,0.29851153780081985,0.00815059868012261,0.9403672479265845,0.12500288262534096,0.5326850652759627
130,150,0.0,0.5,0.1,0.2933333800875463,0.29851153780081985,0.008041342184393441,0.9088162231555866,0.11905255970672736,0.513934391431157
131,150,0.0,0.5,0.2,0.2841918231735267,0.29531947633404265,0.00801465195321562,0.7257165272929184,0.11759895739941773,0.42165774234616804
132,150,0.0,0.7,0.0,0.2735086951010729,0.29083507416596605,0.007898752666775909,0.5117401205029145,0.11128685507771507,0.3115134877903148
133,150,0.0,0.7,0.05,0.27098430683368435,0.28447342299387146,0.00788574108291625,0.4611781945262492,0.11057821871581387,0.2858782066210315
134,150,0.0,0.7,0.1,0.2687923591717167,0.28260736406472037,0.00790335074337572,0.4172748469862189,0.11153727534234831,0.2644060611642836
135,150,0.0,0.7,0.2,0.2664342520982718,0.2807399445760853,0.00785613752783317,0.37004342984137834,0.10896595107801646,0.2395046904596974
136,150,0.0,0.9,0.0,0.26186614357469457,0.28595040374869385,0.00784452023207502,0.2785470590151007,0.10833325037916379,0.19344015469713224
137,150,0.0,0.9,0.05,0.2613152031951337,0.27826830889166937,0.0078449136761009,0.26751206608284045,0.10835467811203002,0.18793337209743524
138,150,0.0,0.9,0.1,0.2583050463448443,0.27675505277434553,0.007835952894633671,0.2072204977022235,0.10786665638867814,0.15754357704545083
139,150,0.0,0.9,0.2,0.257667717802011,0.27384411336662173,0.007706569262920021,0.19445520362212917,0.10082017019176029,0.14763768690694473
140,150,0.0,1.0,0.0,0.25632696022567486,0.2626110251873215,0.0077456492607497094,0.16760066377058355,0.10294854347696795,0.13527460362377575
141,150,0.0,1.0,0.05,0.2556662378855894,0.2727034766373792,0.00775814296653458,0.1543668064903444,0.10362897518378758,0.12899789083706598
142,150,0.0,1.0,0.1,0.25556242057584727,0.27539961171357935,0.007764094873732959,0.1522874103855177,0.1039531277165557,0.1281202690510367
143,150,0.0,1.0,0.2,0.2543835692979201,0.27498333684486653,0.00772157362125517,0.12867575293089356,0.10163733695777159,0.11515654494433258
144,150,0.05,0.5,0.0,0.2879868307041732,0.29851153780081985,0.0082191221924027,0.8017281663598104,0.12873480742178373,0.4652314868907971
145,150,0.05,0.5,0.05,0.29468513965855037,0.29851153780081985,0.00831317122003186,0.9358911261133881,0.13385690181846235,0.5348740139659253
146,150,0.05,0.5,0.1,0.2971896841409513,0.29851153780081985,0.00832586435633201,0.9860555934262649,0.1345481949020616,0.5603018941641633
147,150,0.05,0.5,0.2,0.2952175044818939,0.29851153780081985,0.00827238985288691,0.9465540622148623,0.13163586862537408,0.5390949654201181
148,150,0.05,0.7,0.0,0.29068139771093776,0.29851153780081985,0.008266346991484009,0.8556986665777251,0.13130676254834206,0.4935027145630336
149,150,0.05,0.7,0.05,0.2960548765385697,0.29851153780081985,0.00825806252148507,0.9633261033828284,0.13085557407323808,0.5470908387280332
150,150,0.05,0.7,0.1,0.29469365443377676,0.29851153780081985,0.008229901164955809,0.9360616717621169,0.1293218513956346,0.5326917615788758
151,150,0.05,0.7,0.2,0.2971522207926685,0.29851153780081985,0.00826806212865175,0.9853052258749718,0.13140017228045608,0.5583526990777139
152,150,0.05,0.9,0.0,0.29392380270309637,0.29851153780081985,0.00819552103030571,0.9206420207034715,0.1274494418717138,0.5240457312875926
153,150,0.05,0.9,0.05,0.2939612227668045,0.29851153780081985,0.008223140062538891,0.9213915212916709,0.12895362850510542,0.5251725748983882
154,150,0.05,0.9,0.1,0.2912986865314057,0.29851153780081985,0.00819340455890825,0.8680625774902933,0.1273341746907663,0.4976983760905298
155,150,0.05,0.9,0.2,0.29144934042759363,0.29851153780081985,0.00822508677100075,0.8710800812735084,0.129059650063816,0.5000698656686622
156,150,0.05,1.0,0.0,0.2887750254724168,0.29851153780081985,0.00815172842042021,0.8175152170453038,0.12506441049643024,0.47128981377086704
157,150,0.05,1.0,0.05,0.2868452775902131,0.29851153780081985,0.008122194357306059,0.7788635679174356,0.12345592752747672,0.45115974772245615
158,150,0.05,1.0,0.1,0.2882374318396439,0.29851153780081985,0.00813802049696653,0.8067475511450384,0.12431785011529534,0.46553270063016683
159,150,0.05,1.0,0.2,0.28612184210605274,0.29851153780081985,0.00805320222673356,0.7643736053900587,0.1196984808602583,0.44203604312515854
160,150,0.1,0.5,0.0,0.28865109260275934,0.29851153780081985,0.00828732201136727,0.8150329187940216,0.13244910324576958,0.47374101101989563
161,150,0.1,0.5,0.05,0.29570543663442445,0.29851153780081985,0.00824929521494817,0.9563270395720289,0.13037808937383544,0.5433525644729322
162,150,0.1,0.5,0.1,0.2959809548851437,0.29851153780081985,0.00833654740428831,0.9618454986688534,0.13513001463434182,0.5484877566515975
163,150,0.1,0.5,0.2,0.29552652282231073,0.29851153780081985,0.0083220810290859,0.9527435072599989,0.1343421474842775,0.5435428273721382
164,150,0.1,0.7,0.0,0.2913126125880924,0.29851153780081985,0.0083127612650632,0.8683415077390326,0.13383457486728811,0.5010880413031604
165,150,0.1,0.7,0.05,0.2953946475296675,0.29851153780081985,0.00838332306536521,0.9501021272191715,0.13767750882479368,0.5438898180219827
166,150,0.1,0.7,0.1,0.29597323427676775,0.29851153780081985,0.0083235483174746,0.9616908596879,0.1344220588860594,0.5480564592869797
167,150,0.1,0.7,0.2,0.2966931109904543,0.29851153780081985,0.00831743505282004,0.9761095422574395,0.13408911850993976,0.5550993303836896
168,150,0.1,0.9,0.0,0.29384070026135134,0.29851153780081985,0.00829938165521551,0.9189775305130068,0.13310589508868556,0.5260417128008462
169,150,0.1,0.9,0.05,0.2953471749676034,0.29851153780081985,0.00829628013571949,0.9491512813449386,0.13293698025742978,0.5410441308011842
170,150,0.1,0.9,0.1,0.2959293820828297,0.29851153780081985,0.008328559464209809,0.9608125275341448,0.13469497575995365,0.5477537516470492
171,150,0.1,0.9,0.2,0.2949265108071492,0.29851153780081985,0.0082300942870874,0.940725640005731,0.12933236920547303,0.535029004605602
172,150,0.1,1.0,0.0,0.2962701411360186,0.29851153780081985,0.00836306178972707,0.9676377193026997,0.13657404003801485,0.5521058796703573
173,150,0.1,1.0,0.05,0.29361950307368095,0.29851153780081985,0.00823125420600658,0.9145470885030673,0.1293955406634488,0.5219713145832581
174,150,0.1,1.0,0.1,0.29597589371004024,0.29851153780081985,0.00831904752352251,0.9617441264812854,0.13417693682511145,0.5479605316531984
175,150,0.1,1.0,0.2,0.29614538171396626,0.29851153780081985,0.008298798082860671,0.9651388657213412,0.13307411259434054,0.5491064891578409
176,150,0.2,0.5,0.0,0.28609366340521364,0.2961085369197291,0.008232563083955459,0.7638092035488876,0.1294668247221668,0.4466380141355272
177,150,0.2,0.5,0.05,0.2936643460026038,0.29851153780081985,0.00830457552681508,0.915445264461998,0.13338876351686454,0.5244170139894313
178,150,0.2,0.5,0.1,0.2943799023242392,0.29851153780081985,0.00829386674440483,0.9297774122674904,0.13280554223577834,0.5312914772516344
179,150,0.2,0.5,0.2,0.29552154615118825,0.29851153780081985,0.00835695736545605,0.95264382763458,0.13624158112651152,0.5444427043805458
180,150,0.2,0.7,0.0,0.2901498591277696,0.29851153780081985,0.00829476542467298,0.8450522795527634,0.13285448612474707,0.4889533828387552
181,150,0.2,0.7,0.05,0.29587924074833366,0.29851153780081985,0.008320431306070141,0.959808227808975,0.13425230033510321,0.5470302640720391
182,150,0.2,0.7,0.1,0.29622403431832606,0.29851153780081985,0.00838368694955853,0.9667142284382761,0.13769732667123646,0.5522057775547563
183,150,0.2,0.7,0.2,0.2961856596962565,0.29851153780081985,0.00834049141489553,0.9659456086401532,0.13534481318293862,0.550645210911546
184,150,0.2,0.9,0.0,0.2962261233148588,0.29851153780081985,0.008393955108598559,0.9667560697387684,0.1382565507398841,0.5525063102393263
185,150,0.2,0.9,0.05,0.296843815804207,0.29851153780081985,0.00833872455365166,0.9791280658877892,0.13524858645625074,0.55718832617202
186,150,0.2,0.9,0.1,0.29633708911500567,0.29851153780081985,0.008338756336897,0.9689786456576348,0.13525031743409244,0.5521144815458636
187,150,0.2,0.9,0.2,0.29643427069327444,0.29851153780081985,0.00834193710188145,0.9709251321907084,0.13542354812998278,0.5531743401603456
188,150,0.2,1.0,0.0,0.29525361002265926,0.29851153780081985,0.00829952325866568,0.9472772337265947,0.13311360709014855,0.5401954204083717
189,150,0.2,1.0,0.05,0.296705611615579,0.29851153780081985,0.00830518284129042,0.976359921999091,0.13342183905363067,0.5548908805263608
190,150,0.2,1.0,0.1,0.2966541835017408,0.29851153780081985,0.00826539313724322,0.975329848884507,0.1312548137766731,0.5532923313305901
191,150,0.2,1.0,0.2,0.2970941198075348,0.29851153780081985,0.00831791118109843,0.9841414993011114,0.13411504938927282,0.5591282743451921
192,200,0.0,0.5,0.0,0.2956966863626933,0.29851153780081985,0.00613095297187982,0.9561517770748683,0.015009018507398417,0.4855803977911334
193,200,0.0,0.5,0.05,0.29516012985068263,0.29851153780081985,0.006167279208696279,0.9454048840580319,0.016987416569988464,0.4811961503140102
194,200,0.0,0.5,0.1,0.29291752712440006,0.29851153780081985,0.0061163874951361795,0.9004869471042731,0.014215754093142824,0.45735135059870796
195,200,0.0,0.5,0.2,0.28233072845284723,0.29851153780081985,0.00599802665554226,0.6884399582650074,0.007769590761601664,0.3481047745133045
196,200,0.0,0.7,0.0,0.274908040705686,0.28734851742941375,0.006062291571809229,0.5397681420993753,0.011269584071601653,0.27551886308548845
197,200,0.0,0.7,0.05,0.2690726845066087,0.291237872559954,0.00595128987451446,0.4228895889873998,0.005224214054835289,0.21405690152111756
