,NIND,ELITIST,PR_CROSS,PR_MUT,Av_Best,Peak_Best,Eff_1,Av_Best_unit,Eff_1_unit,Peak_Best_unit
23,50,0.05,0.7,0.2,0.04552655844316606,0.048530029008829724,0.00395726779073583,0.400358141974357,0.9772053299347943,0.4282787983130825
24,50,0.05,0.9,0.0,0.041801187660051684,0.04362754925582547,0.00390327798916785,0.14892131780567802,0.9595016637308876,0.17010159391808316
25,50,0.05,0.9,0.05,0.04190560775230988,0.04391351219849401,0.00390903837930881,0.155968953572782,0.9613905394314479,0.18516113864205447
26,50,0.05,0.9,0.1,0.04196706278512563,0.043116362127960606,0.0039076178597765,0.16011674427066708,0.9609247402822424,0.14318116380024679
27,50,0.05,0.9,0.2,0.04219701886608941,0.04399430973979942,0.00389594995017241,0.17563719312313597,0.9570987440583428,0.18941614516674993
28,50,0.05,1.0,0.0,0.041604997049286094,0.04382132509391581,0.00390987949588516,0.13567980522223144,0.9616663479484976,0.18030632839491695
29,50,0.05,1.0,0.05,0.041414189943398974,0.04315372480422046,0.0038933520140432797,0.12280164207387316,0.9562468610598236,0.14514877851595734
30,50,0.05,1.0,0.1,0.04120216106050465,0.04339284739559371,0.00388789322410086,0.10849115540000359,0.9544568823562316,0.15774158975818664
31,50,0.05,1.0,0.2,0.041186262986823256,0.04289333133116291,0.00389139837286815,0.10741814511738475,0.9556062472727335,0.13143578788595928
32,50,0.1,0.5,0.0,0.04077777423999022,0.0433527843442222,0.0038815367337455705,0.07984797312863072,0.9523725408656131,0.15563176633743891
33,50,0.1,0.5,0.05,0.04961333464154664,0.051784607558371165,0.0039980919666072895,0.6761873381087409,0.9905918874269142,0.5996732830918575
34,50,0.1,0.5,0.1,0.04985412916131577,0.05281607529678642,0.00400934409697425,0.69243930679932,0.9942815464794428,0.6539930295353777
35,50,0.1,0.5,0.2,0.050856868508863846,0.05355931434463792,0.00402236794694544,0.7601172942252284,0.9985521658535367,0.6931339111379814
36,50,0.1,0.7,0.0,0.04233716473537307,0.046168357214530206,0.00395233436239771,0.18509607234470538,0.9755876212934873,0.30390708190219334
37,50,0.1,0.7,0.05,0.04924216191670338,0.05220378429977894,0.00402658617661515,0.6511357401374368,0.9999353554166606,0.6217482093937452
38,50,0.1,0.7,0.1,0.04890087928613318,0.05098595918072852,0.0040081494930737,0.6281015172988806,0.9938898267826292,0.5576144035405398
39,50,0.1,0.7,0.2,0.04898966472557479,0.05113839541594479,0.00401237169711518,0.6340939218742331,0.9952743195724578,0.5656420881082359
40,50,0.1,0.9,0.0,0.04315504413803159,0.04563845406303315,0.00396258948181296,0.2402972889563621,0.9789503528786404,0.27600101779866026
41,50,0.1,0.9,0.05,0.046606271587938196,0.050477543088379505,0.00397576569312347,0.4732313296219307,0.9832709326936948,0.5308399032865284
42,50,0.1,0.9,0.1,0.046320981683407425,0.04830986288605061,0.00398067474105539,0.45397622946177024,0.9848806468145415,0.4166842835072304
43,50,0.1,0.9,0.2,0.04614495597190932,0.048314934575615566,0.00398188304444581,0.44209570844847246,0.985276858678186,0.4169513717359248
44,50,0.1,1.0,0.0,0.0432123449181161,0.04528337752773447,0.0039539361318544,0.24416469625770776,0.9761128536702195,0.25730177336557536
45,50,0.1,1.0,0.05,0.044029751003967714,0.046122658182344616,0.00393801247560132,0.29933396725061096,0.970891365780598,0.3015004532229004
46,50,0.1,1.0,0.1,0.04423765915903901,0.04567072654648098,0.00395732742531551,0.3133663332279362,0.977224884566636,0.27770056985705255
47,50,0.1,1.0,0.2,0.0439363643190866,0.04584344168769785,0.00395556081634331,0.2930310103549975,0.9766456000601487,0.2867961938193408
48,50,0.2,0.5,0.0,0.04108495463437434,0.043586628598525676,0.00388950139302476,0.10058053031754396,0.9549842131668916,0.16794660676139136
49,50,0.2,0.5,0.05,0.04899944492233706,0.05133356905207075,0.003974399427339279,0.6347540176759168,0.9828229237607731,0.5759204342280194
50,50,0.2,0.5,0.1,0.04951023889763569,0.051856516899930004,0.00400044252821953,0.6692290867175587,0.9913626544415404,0.6034602141367373
51,50,0.2,0.5,0.2,0.0504755407731694,0.054722699767641485,0.0040158266219683,0.7343803030873183,0.9964072156858508,0.7544007824516045
52,50,0.2,0.7,0.0,0.042553560454213726,0.0458922849494449,0.00395289645464114,0.19970129031538653,0.9757719356114601,0.2893684057216256
53,50,0.2,0.7,0.05,0.048590661297892676,0.050702150833112664,0.00400448900683217,0.6071639434829444,0.992689525527911,0.5426683253386821
54,50,0.2,0.7,0.1,0.04932736872375413,0.05301843760240534,0.00401741965565648,0.6568866117176567,0.9969295835377053,0.6646499494966696
55,50,0.2,0.7,0.2,0.049720091338788144,0.05405919334434831,0.0040267833192966,0.6833926785905013,1.0,0.7194588261163475
56,50,0.2,0.9,0.0,0.04399717808186981,0.047864324554463177,0.0039732115324807,0.2971355197502135,0.9824334040098041,0.39322108800304373
57,50,0.2,0.9,0.05,0.047006705441825676,0.050220911156500694,0.00399299829611474,0.5002578519126655,0.9889216341654857,0.5173250050984519
58,50,0.2,0.9,0.1,0.04770205755779372,0.0508461664942414,0.003993645898934321,0.5471893220660373,0.9891339880511754,0.5502525607975906
59,50,0.2,0.9,0.2,0.04770711120589445,0.049203763663788175,0.0039847121376711,0.547530408444519,0.9862045398451043,0.46375939965867896
60,50,0.2,1.0,0.0,0.04471277492882079,0.046375660350282864,0.00397985885421503,0.34543336956371773,0.9846131113196441,0.314824198697656
61,50,0.2,1.0,0.05,0.04561558463406798,0.04811470645294101,0.00399203467363871,0.40636679561218353,0.9886056550330059,0.40640684334257504
62,50,0.2,1.0,0.1,0.04503949972953917,0.04696942890189834,0.00398492550769322,0.3674850393309609,0.9862745054967613,0.3460935791820548
63,50,0.2,1.0,0.2,0.04553627994694782,0.046878088543692534,0.00397896762578294,0.40101427640481635,0.9843208707442963,0.3412833607786923
64,100,0.0,0.5,0.0,0.04484750667181308,0.04685047865451479,0.0019822810308524,0.35452683261610474,0.3295921633983896,0.3398293529376202
65,100,0.0,0.5,0.05,0.044625840918119726,0.047490832005250234,0.00198821527579689,0.33956592365417326,0.33153804741015414,0.3735520088683328
66,100,0.0,0.5,0.1,0.044350722272281914,0.04617138584878524,0.0019836794138162,0.3209973132778345,0.33005070379856455,0.30406657757876804
67,100,0.0,0.5,0.2,0.044341959916636406,0.04620538923835108,0.0019847494234445603,0.32040591472880164,0.3304015680867321,0.3058572836092588
68,100,0.0,0.7,0.0,0.0416474206873212,0.043714176076904684,0.00196526590993437,0.138543108082064,0.32401277595106537,0.1746635853221584
69,100,0.0,0.7,0.05,0.04170091241763117,0.043458453882444785,0.00196045998464038,0.14215343080467463,0.32243687652682723,0.16119659624852622
70,100,0.0,0.7,0.1,0.04186528328127229,0.04316482498166246,0.00196002296214095,0.15324733000179985,0.3222935735283199,0.14573334243557526
71,100,0.0,0.7,0.2,0.041387559762188025,0.04248751076817665,0.00195097245139879,0.1210042885806137,0.3193258422809226,0.11006423232296268
72,100,0.0,0.9,0.0,0.04034706546591539,0.04187068844037036,0.00194344793934388,0.05077810261109126,0.3168584975991744,0.07758078063632273
73,100,0.0,0.9,0.05,0.04064195570905982,0.042385612107334845,0.0019463539769450698,0.07068115938885948,0.3178114094116523,0.10469798652223081
74,100,0.0,0.9,0.1,0.0404462062753759,0.041572214787769714,0.00193903337641591,0.0574694232144658,0.315410928868726,0.06186238972062801
75,100,0.0,0.9,0.2,0.04053750173233317,0.04157018146107469,0.0019377831612748,0.06363123665392531,0.31500097382354186,0.0617553095024137
76,100,0.0,1.0,0.0,0.04004983977461813,0.04079156270567692,0.0019427986258236602,0.03071741919674214,0.31664558276174565,0.020751241421373183
77,100,0.0,1.0,0.05,0.04020365141795671,0.04180516499750701,0.0019365126312071899,0.04109864387819175,0.3145843573595848,0.07413014745615956
78,100,0.0,1.0,0.1,0.04022415784110241,0.042248346736722626,0.0019342000221759,0.0424826859537309,0.3138260352846547,0.09746923873939924
79,100,0.0,1.0,0.2,0.039994853907749185,0.04092258844146795,0.0019367392581484,0.02700625256539508,0.31465867005575104,0.02765139397164019
80,100,0.05,0.5,0.0,0.04440894381583447,0.04855403305379607,0.00199953400717931,0.32492686576034324,0.33524954544175445,0.42954291311534865
81,100,0.05,0.5,0.05,0.05177882650885812,0.05578714785170765,0.00203994771198731,0.8223430980529143,0.34850150635298677,0.8104573587994023
82,100,0.05,0.5,0.1,0.05113541275780882,0.054654149720584216,0.00203466888824516,0.7789171091758962,0.3467705399340305,0.7507907605031108
83,100,0.05,0.5,0.2,0.0518448671522281,0.053822597853898126,0.00204304223887367,0.8268003858241794,0.34951622523440645,0.706999098514319
84,100,0.05,0.7,0.0,0.0432227556171924,0.047613631852455825,0.0019915719542553103,0.24486734661535453,0.33263872778414844,0.3800189649495372
85,100,0.05,0.7,0.05,0.048938756770562745,0.05144748739196356,0.0020282514032328803,0.6306579861571312,0.3446661978318851,0.5819196672702
86,100,0.05,0.7,0.1,0.04850392042048756,0.05112135909833682,0.00202354797205651,0.6013095327383275,0.3431239070076697,0.5647449117658931
87,100,0.05,0.7,0.2,0.048954841867973393,0.051076745693712705,0.00202471138008253,0.6317436192510795,0.34350539734016644,0.5623954550287512
88,100,0.05,0.9,0.0,0.0431019631923643,0.04433429121987386,0.0019894002898928898,0.2367146913628693,0.33192662253718236,0.20732044513206938
89,100,0.05,0.9,0.05,0.043896107067277666,0.0467070855346546,0.0019864005679586898,0.2903139236181611,0.330942990920001,0.3322779021045404
90,100,0.05,0.9,0.1,0.04445927174685546,0.0476168305196103,0.00199902682225883,0.32832365386000184,0.33508323565221904,0.38018741499631725
91,100,0.05,0.9,0.2,0.0442168386323912,0.04710282682730571,0.0019835059005798,0.311961091333204,0.3299938074898178,0.3531186573443179
92,100,0.05,1.0,0.0,0.042657236827049784,0.04423044087737954,0.00198447798081225,0.20669873015288734,0.33031255998489867,0.20185141875124316
93,100,0.05,1.0,0.05,0.042951210139422234,0.04401990710989797,0.00198273310397232,0.22653990043003303,0.3297404016097256,0.19076416857222311
94,100,0.05,1.0,0.1,0.04288170150466945,0.04530127129096624,0.00198146244955882,0.22184854716829697,0.3293237443718064,0.2582441050018161
95,100,0.05,1.0,0.2,0.04316496532528454,0.044807430466657576,0.00198769884878981,0.24096690064338447,0.3313687070701918,0.2322371758843625
96,100,0.1,0.5,0.0,0.044375099544390374,0.04908304353415335,0.00201014203355033,0.32264261095092217,0.3387279978994527,0.45740196685863105
97,100,0.1,0.5,0.05,0.05153158182915845,0.05361719113522873,0.0020434134274690398,0.8056557880707608,0.349637940795499,0.6961818519244649
98,100,0.1,0.5,0.1,0.05190639873932807,0.055112182114746326,0.00205059959422784,0.8309533434080526,0.35199433948355896,0.7749119255063228
99,100,0.1,0.5,0.2,0.05247419011037117,0.05559249383222388,0.0020548307952216,0.8692753434013277,0.35338178244240837,0.8002063770296616
100,100,0.1,0.7,0.0,0.04415343418623605,0.0470446077174389,0.00200781626983324,0.3076817286851463,0.33796536230308594,0.3500526891435177
101,100,0.1,0.7,0.05,0.05015807754527537,0.05305701462541187,0.0020352322142264396,0.7129537255842642,0.34695525880401945,0.6666815148381895
102,100,0.1,0.7,0.1,0.0504960065947498,0.052518589572537445,0.00203636385191872,0.7357616048373352,0.34732633140265945,0.638326665469936
103,100,0.1,0.7,0.2,0.05024017025277487,0.0551971085605973,0.0020330092109818896,0.7184944169309192,0.34622631914747776,0.7793843707735514
104,100,0.1,0.9,0.0,0.045096352624477164,0.047715296467653275,0.00201104656053915,0.37132221747516014,0.3390245991726086,0.3853728853041264
105,100,0.1,0.9,0.05,0.0465377746563344,0.048419688731406715,0.00201218590816959,0.4686082593423706,0.33939819991855913,0.4224679952516759
106,100,0.1,0.9,0.1,0.047196118426513584,0.05299640085136205,0.0020264856781479997,0.5130419214990017,0.34408720315876656,0.6634894374568555
107,100,0.1,0.9,0.2,0.04720534052992048,0.04907303427352155,0.0020157424681522397,0.5136643498498374,0.34056442296325257,0.456874853426618
108,100,0.1,1.0,0.0,0.04448618402289773,0.047419460364608,0.00200393785510696,0.3301400468080246,0.3366936006421744,0.36979339453794113
109,100,0.1,1.0,0.05,0.04447458642086529,0.04589307169683826,0.00200992894145405,0.3293572886900337,0.33865812338179063,0.2894098378647074
110,100,0.1,1.0,0.1,0.04453047847791459,0.047508496731451584,0.0020073316404248397,0.3331296169061748,0.33780644863736126,0.3744822788249344
111,100,0.1,1.0,0.2,0.04461934780211262,0.04718508740302848,0.00200262811483543,0.3391276831238119,0.3362641268543928,0.35745071102776516
112,100,0.2,0.5,0.0,0.043869176622228376,0.046673361781556864,0.00200653780402287,0.2884963043875239,0.337546143648774,0.33050192245033677
113,100,0.2,0.5,0.05,0.05157744799317297,0.05469019590320799,0.00203937411184618,0.8087514376820379,0.34831341850790926,0.7526890452748561
114,100,0.2,0.5,0.1,0.052147057169286505,0.055825945808481006,0.00204415308407543,0.8471961269753793,0.3498804798174023,0.8125005590818399
115,100,0.2,0.5,0.2,0.05241265402848025,0.0550784568189212,0.00204481318060198,0.8651220824500777,0.3500969304845469,0.7731358646081233
116,100,0.2,0.7,0.0,0.04564512909078758,0.04919251672194823,0.00202871249542373,0.4083608425948451,0.34481739346511514,0.4631671067480451
117,100,0.2,0.7,0.05,0.05135509892689503,0.05425841952524878,0.00204955001885687,0.7937444098352526,0.35165017574367013,0.7299505896765447
118,100,0.2,0.7,0.1,0.05174370895291144,0.054883926394329964,0.00204912043040975,0.8199729053247642,0.3515093104274069,0.7628913916635977
119,100,0.2,0.7,0.2,0.05155258165734286,0.05430554572477964,0.00205910185270586,0.8070731315820989,0.35478229464736305,0.7324323766622398
120,100,0.2,0.9,0.0,0.046309341496768124,0.04932303041122788,0.00203382704124562,0.45319059717663435,0.3464944919056663,0.4700402936108465
121,100,0.2,0.9,0.05,0.049097671820446505,0.0518801073790071,0.00203737704492004,0.6413836555687477,0.3476585650870696,0.6047025494946203
122,100,0.2,0.9,0.1,0.04918174594439607,0.05130525037787495,0.0020404216623331898,0.6470580788547352,0.34865691827296047,0.5744290999432496
123,100,0.2,0.9,0.2,0.04888100133039691,0.05081407925817884,0.0020306414111161603,0.6267598924372837,0.34544989957853856,0.5485627643433942
124,100,0.2,1.0,0.0,0.046554447688678884,0.04809712269412104,0.00202142649696115,0.4697335739878175,0.3424282592027622,0.4054808373367135
125,100,0.2,1.0,0.05,0.04640484435906509,0.048926965944927084,0.00201987843005267,0.4596363814469704,0.3419206362996749,0.44918251921472063
126,100,0.2,1.0,0.1,0.046322832661497275,0.04757698073882541,0.00202085970652402,0.45410115771176546,0.34224240431137354,0.37808882295368995
127,100,0.2,1.0,0.2,0.04608402087730277,0.04734652773783805,0.00202730019153286,0.43798300999232564,0.3443542882871685,0.3659525746595701
128,150,0.0,0.5,0.0,0.045011747786705324,0.04566560872361311,0.0013290682750921698,0.3656119746678995,0.11539873700558573,0.2774310521298644
129,150,0.0,0.5,0.05,0.04504761481965024,0.04689571596624278,0.0013306445830273599,0.3680327519223141,0.11591562035593544,0.3422116662289948
130,150,0.0,0.5,0.1,0.044817857227588465,0.04641928659430621,0.00132877752079947,0.35252569970122977,0.11530339646356075,0.317121669016284
131,150,0.0,0.5,0.2,0.04413040051121172,0.04575009126726977,0.00132761271652212,0.30612711454491026,0.11492144828964274,0.2818801203647895
132,150,0.0,0.7,0.0,0.042027124057443,0.04330165852455576,0.00131395277379369,0.16417046575134744,0.11044224926676596,0.15293934905906154
133,150,0.0,0.7,0.05,0.04190694621611643,0.04364524345960013,0.00131381017357126,0.1560592906448151,0.11039548957020867,0.17103341623958043
134,150,0.0,0.7,0.1,0.0421097203874065,0.04355983557810801,0.00131600647296691,0.16974514813951194,0.11111567283177287,0.16653561733211492
135,150,0.0,0.7,0.2,0.04179802891442827,0.04411848117508759,0.00131327222787476,0.14870812427028346,0.11021909308846439,0.19595533260730377
136,150,0.0,0.9,0.0,0.04088832435159469,0.04174523484810167,0.00130315501527415,0.08730934290672387,0.10690158219578899,0.07097407150847937
137,150,0.0,0.9,0.05,0.040736014209908335,0.04213294238430526,0.0013033376483190802,0.07702945922698914,0.10696146895905437,0.09139174845218848
138,150,0.0,0.9,0.1,0.04083398578177123,0.04230686955656737,0.00130407562640969,0.08364186435983494,0.10720345758287811,0.10055120108948741
139,150,0.0,0.9,0.2,0.04091427205330422,0.04343377703806055,0.00130051506854853,0.08906063374249568,0.10603592360344122,0.159897050096906
140,150,0.0,1.0,0.0,0.040447476837811726,0.04147383345596579,0.00130260412664944,0.057555177412469335,0.10672094162953101,0.05668137552179743
141,150,0.0,1.0,0.05,0.04038542732038056,0.04179636925731717,0.00129963823884363,0.05336726310476936,0.10574840448015506,0.07366694113462247
142,150,0.0,1.0,0.1,0.04019052726325246,0.041301430375514626,0.0013008862523091699,0.04021285398750682,0.1061576375791891,0.04760218548277877
143,150,0.0,1.0,0.2,0.040306570704151994,0.04085085792798932,0.00129879895960918,0.04804498559106032,0.10547319844147632,0.02387388047382696
144,150,0.05,0.5,0.0,0.04654558931831498,0.053186263412605364,0.0013522353291449,0.4691356951077591,0.12299539007646208,0.6734880887008581
145,150,0.05,0.5,0.05,0.05235938157716386,0.05523043806049093,0.0013729953402446301,0.8615265595465897,0.129802755471874,0.7811395880390889
146,150,0.05,0.5,0.1,0.053022349059197484,0.05545235446152201,0.00137460655264203,0.90627229035148,0.13033108426062215,0.7928262770034837
147,150,0.05,0.5,0.2,0.05214345277953607,0.05545634939862841,0.00137150877672023,0.8469528555361916,0.1293152999957922,0.793036660675794
148,150,0.05,0.7,0.0,0.0454371501860954,0.05018614694945974,0.00134927675269515,0.3943237015062566,0.1220252503762974,0.5154942324611264
149,150,0.05,0.7,0.05,0.04945311632904341,0.053905828606809425,0.00136335728462845,0.6653737074623441,0.1266423637955183,0.7113822442260707
150,150,0.05,0.7,0.1,0.04902453839349013,0.05192902520217736,0.00135603630933956,0.6364476538430052,0.12424176036602859,0.607278687993397
151,150,0.05,0.7,0.2,0.049203928659548556,0.051070009581673625,0.00136044843390474,0.6485552590749326,0.125688529538789,0.5620407140277965
152,150,0.05,0.9,0.0,0.04352290675716844,0.04503978225711128,0.00133688719334675,0.2651254776309985,0.11796261971740545,0.2444734193198909
153,150,0.05,0.9,0.05,0.044429485878972524,0.04637219509969695,0.0013375349931511302,0.3263133132894634,0.11817503819590758,0.31464170968110244
154,150,0.05,0.9,0.1,0.04443934987684568,0.04665598366943718,0.00133886081838074,0.3269790650879354,0.11860978636367361,0.3295867463291148
155,150,0.05,0.9,0.2,0.04524728132873946,0.048221189067104736,0.00133943184428906,0.3815088636601824,0.11879703009825097,0.41201449192584866
156,150,0.05,1.0,0.0,0.0435223863679495,0.045985352517115795,0.0013328993021661099,0.2650903549492148,0.1166549598951951,0.29426958342182696
157,150,0.05,1.0,0.05,0.04338595896066775,0.046140809255380624,0.00132776381109615,0.2558824462567508,0.11497099334863835,0.30245633545583256
158,150,0.05,1.0,0.1,0.04376918495828829,0.045353606515936756,0.00133514538250746,0.2817475569773618,0.1173914667071409,0.2610002126769148
159,150,0.05,1.0,0.2,0.043093573647456265,0.04454951159887547,0.0013317792849729,0.23614845496635875,0.11628769774650473,0.2186545043386204
160,150,0.1,0.5,0.0,0.04485358332428788,0.04760108773644375,0.0013514686432599301,0.354936964731481,0.12274398794871648,0.3793583595076445
161,150,0.1,0.5,0.05,0.05330488825968566,0.05683621375064334,0.00137945368617122,0.9253417369676138,0.13192049617832471,0.8657038696794053
162,150,0.1,0.5,0.1,0.05350845483710223,0.05630026603744893,0.00137941998886357,0.9390810764085383,0.13190944657507966,0.8374794833961914
163,150,0.1,0.5,0.2,0.05388364953374885,0.05667879378657127,0.00137786829082845,0.9644041297264394,0.13140063299797414,0.8574137291203988
164,150,0.1,0.7,0.0,0.0465887231868769,0.05352219971405127,0.00136091071430458,0.472046933627822,0.1258401147947761,0.6911793591459732
165,150,0.1,0.7,0.05,0.05117876378096002,0.053039456774175466,0.00137033161391092,0.7818430041324481,0.12892929936533165,0.6657568731923734
166,150,0.1,0.7,0.1,0.051611617546552954,0.05329763737369228,0.0013758575646511302,0.8110576467778053,0.13074130060487565,0.6793533282050492
167,150,0.1,0.7,0.2,0.051438019877118484,0.05658069440621014,0.00137391936280076,0.7993410018512036,0.13010574948969805,0.852247563210382
168,150,0.1,0.9,0.0,0.045953134751852455,0.049189424913187424,0.00135352538528969,0.42914909959067216,0.12341840928950562,0.4630042841393644
169,150,0.1,0.9,0.05,0.04790595953471641,0.04911669120325225,0.00136023784840165,0.5609512986594909,0.12561947695208162,0.45917393973359055
170,150,0.1,0.9,0.1,0.047642521109801085,0.04946375771224847,0.00135706150356574,0.5431710226061813,0.12457792934326796,0.477451355561135
171,150,0.1,0.9,0.2,0.04768891118073387,0.050068390053911185,0.0013571499129470801,0.5463020323196759,0.12460691945123434,0.5092928511964043
172,150,0.1,1.0,0.0,0.045131697846373255,0.046567983500793476,0.00134668423979036,0.37370777608408356,0.12117514569425046,0.3249524309068437
173,150,0.1,1.0,0.05,0.045709856879028565,0.047665718727333155,0.00135013090807488,0.41272952170312194,0.12230533441605757,0.3827619938693936
174,150,0.1,1.0,0.1,0.045463602985059165,0.04761617343011222,0.00135182600599383,0.39610908292170366,0.12286116990477003,0.3801528109717832
175,150,0.1,1.0,0.2,0.04530757987299029,0.04709753162834227,0.0013475959706894,0.3855785993592822,0.12147410918431013,0.35283979853531255
176,150,0.2,0.5,0.0,0.04530116381601361,0.04899349195442308,0.00135481042198758,0.38514555978179515,0.12383978258776768,0.45268595013469676
177,150,0.2,0.5,0.05,0.05326748409471809,0.0574004784193713,0.00138325479119267,0.9228172139073176,0.13316690739954423,0.8954194997382098
178,150,0.2,0.5,0.1,0.05310210797999337,0.05593843823736011,0.0013742164932286599,0.9116554671979128,0.13020318081490748,0.818424699979273
179,150,0.2,0.5,0.2,0.05412543191677386,0.05748717854897126,0.00137747888830692,0.9807227723708962,0.13127294495208552,0.8999853517577076
180,150,0.2,0.7,0.0,0.046918510887390935,0.051212472847279124,0.00136082647330087,0.49430532799838695,0.12581249152951024,0.5695431963420724
181,150,0.2,0.7,0.05,0.051989997744776376,0.05414347160639109,0.00137819759469803,0.8365956994733486,0.1315086142391972,0.7238971363555972
182,150,0.2,0.7,0.1,0.0525583561915303,0.05511768295467276,0.00138113636586644,0.8749559731644901,0.1324722596371098,0.7752016138978273
183,150,0.2,0.7,0.2,0.052243768435333716,0.05424006095339006,0.0013785402364367,0.8537234701613143,0.13162096906904971,0.7289837800214383
184,150,0.2,0.9,0.0,0.047608734645358024,0.050568937153964925,0.00136299940428,0.5408906693704829,0.12652501210972036,0.5356529500587619
185,150,0.2,0.9,0.05,0.049529409483921996,0.05142963599608228,0.00137236824678298,0.6705229690218726,0.12959712676050103,0.5809795668077038
186,150,0.2,0.9,0.1,0.04901708680788889,0.0508557239790842,0.0013666966645141,0.6359447232281281,0.1277373718360488,0.5507558825535344
187,150,0.2,0.9,0.2,0.0493403548414219,0.05151385216353464,0.00136897719155188,0.6577630850607841,0.12848517398151524,0.5854146069859704
188,150,0.2,1.0,0.0,0.04748031482003328,0.04921441828938908,0.00136270458431126,0.5322232172107394,0.12642833840162665,0.46432049967134725
189,150,0.2,1.0,0.05,0.04719632700633047,0.049910763018448406,0.00135620917332415,0.5130559991975171,0.12429844378017317,0.500991805724893
190,150,0.2,1.0,0.1,0.04728261374464748,0.04946580353599181,0.00135779021223411,0.51887975868708,0.12481687845310073,0.477559093906085
191,150,0.2,1.0,0.2,0.046793707613855366,0.04802651498503257,0.00135678219233471,0.48588196813153234,0.12448634106812062,0.4017624536085552
192,200,0.0,0.5,0.0,0.045371571239893986,0.04789658863126869,0.00100200895131795,0.38989757510832873,0.008153499408560357,0.39492019734600997
193,200,0.0,0.5,0.05,0.04542517144234291,0.047123971931502376,0.00100773475288121,0.3935152189519006,0.010031033251653458,0.3542322129657951
194,200,0.0,0.5,0.1,0.04518624937617736,0.046905461870845926,0.00100495009091593,0.3773896279603202,0.009117921432526698,0.3427249106545733
195,200,0.0,0.5,0.2,0.04482046130926666,0.04620399390739064,0.0010027588013960301,0.35270145724729984,0.008399380947291143,0.3057838018888393
196,200,0.0,0.7,0.0,0.04228878315093213,0.0433572626253549,0.000992186214781907,0.18183064921012304,0.00493254945518697,0.1558676041504615
197,200,0.0,0.7,0.05,0.04227247417296192,0.04357078140513864,0.0009898820397404948,0.1807299057230979,0.004176992949627823,0.16711205276172122
