NIND,ELITIST,PR_CROSS,PR_MUT,Av_Best,Peak_Best,Fit_var,Eff_1,Eff_2
50,0,0.5,0,3.5255368362718,3.34995426765462,0.000120266681648184,0.0230584326013399,0.00162398251714119
50,0,0.5,0.05,3.45954030924569,3.38278479283236,2.79123274234578e-05,0.0232131424607973,0.00160548437525466
50,0,0.5,0.1,3.46693708596626,3.34995426765462,4.72810146093375e-05,0.023251884204236,0.00154006746135159
50,0,0.5,0.2,3.63801364641751,3.37714005277425,0.000124297953806331,0.0231144358421219,0.0014847520149091
50,0,0.7,0,3.75426331562703,3.43879137319873,0.000104692321237168,0.0230313361375901,0.00166541998663802
50,0,0.7,0.05,3.80548642813011,3.48146635782036,0.000102278259385811,0.0229193325551405,0.0015998824866764
50,0,0.7,0.1,3.834109056446,3.61662087971937,6.22209674098469e-05,0.0228063285174912,0.00162249840551891
50,0,0.7,0.2,3.90519087884254,3.69968524048416,6.49509085308437e-05,0.0226346005634923,0.00148759223064472
50,0,0.9,0,3.94392616636271,3.70783342731494,0.000102926810270864,0.0226067081219324,0.00156026066428047
50,0,0.9,0.05,3.9290468582426,3.61818957725972,7.97301949107581e-05,0.0228044689762685,0.00162842493750352
50,0,0.9,0.1,4.00124465392814,3.42157703795246,0.000147965277973418,0.0223855185746083,0.00155747857645544
50,0,0.9,0.2,4.03292124796541,3.81979119206851,5.89375117161505e-05,0.0225660763701414,0.00163485554717422
50,0,1,0,4.0140754899931,3.80701547231763,5.34870340775363e-05,0.022377570222769,0.00170897510657661
50,0,1,0.05,3.94718970811381,3.4676308849741,0.000143939987542206,0.0226671162628805,0.00183114592999142
50,0,1,0.1,4.00866767131855,3.79465311694248,5.88252469058565e-05,0.0223066228741669,0.00160016381203075
50,0,1,0.2,4.01328500170116,3.70790167290957,0.000100171284237933,0.0223690389319636,0.00174618804336964
50,0.05,0.5,0,3.79301596767039,3.434054628101,0.000291676871551563,0.0232496738317157,0.00125758436247703
50,0.05,0.5,0.05,3.44473014469486,3.34995426765462,3.89201174741185e-05,0.023816695415176,0.00162615662784619
50,0.05,0.5,0.1,3.45235776168246,3.34995426765462,4.33764151099797e-05,0.0242168055272214,0.00151459984403227
