,CROSS,MUT,PR_CROSS,PR_MUT,Av_Best,Peak_Best,Eff_1
0,cross_mix,mut_mix,0.73447605247797,0.13600838912566002,5.9931126050550105,5.287919527796809,0.0044793089014952105
1,cross_mix,mut_mix,0.543632517230034,0.102990361069391,6.3299071954027,5.29271928881829,0.004380879406732
2,cross_mix,mut_mix,0.9143587130800359,0.10441377622381401,6.0048836636399905,5.62435419323704,0.004444977388954679
3,cross_mix,mut_mix,0.8429723542194221,0.0205837158442918,5.878099644132,5.43093432268766,0.00451499146874611
4,cross_mix,mut_mix,0.6336625275478771,0.199376097637675,6.241216424398591,5.7841255863605,0.004339091790946121
5,cross_mix,mut_mix,0.984741782296226,0.0717937638749011,5.865315465365599,5.52266018617018,0.004608993528322561
6,cross_mix,mut_mix,0.591887101332918,0.12504851975604198,6.081777243151509,5.611596627165331,0.00439098613898182
7,cross_mix,mut_mix,0.649970461472449,0.0786733042450589,6.27272736244452,5.92446356313269,0.004426605543947271
8,cross_mix,mut_mix,0.705592445344431,0.00153248910008081,5.83714313960571,5.410848574001559,0.00454754623600069
9,cross_mix,mut_mix,0.61824459355771,0.10905698680642,6.1559172395401704,5.664063454582161,0.00439453378114948
10,cross_mix,mut_mix,0.5975276613405429,0.101822074889317,6.04683721652874,5.723424744227099,0.00439664623763551
11,cross_mix,mut_mix,0.852689639822958,0.0493557840642798,5.896207310765691,4.99975969456466,0.0045918224530758
12,cross_mix,mut_mix,0.590274126832921,0.0090790549323279,6.12836858989599,5.524786856083981,0.004426579382613021
13,cross_mix,mut_mix,0.7611664589609269,0.16834594895220198,5.848350112507889,5.40411606527962,0.00457101200754034
14,cross_mix,mut_mix,0.6480859116430029,0.009649983521126409,6.039584759969371,5.199893603976309,0.0045421938093656005
15,cross_mix,mut_mix,0.731390944142172,0.0632640994994293,5.662444348228461,5.11978130070619,0.004537428838450739
16,cross_mix,mut_mix,0.96261620833964,0.156683886087856,6.046017585386161,5.37667307875726,0.00444374759391162
17,cross_mix,mut_mix,0.6079445711480129,0.194480011942449,5.94224939186105,5.36653150426017,0.004457135666182321
18,cross_mix,mut_mix,0.5005044392535061,0.117292816147806,6.244807677521581,5.65497134939098,0.00435852753167301
19,cross_mix,mut_mix,0.953303121558421,0.15560876985632402,6.002749408120559,5.20136425252605,0.004520354357264371
20,cross_mix,mut_inverse3,0.73447605247797,0.13600838912566002,6.10534083622522,5.69156904447768,0.00443286283504864
21,cross_mix,mut_inverse3,0.543632517230034,0.102990361069391,6.2642800863668295,5.58277535772028,0.00434020882794102
22,cross_mix,mut_inverse3,0.9143587130800359,0.10441377622381401,5.98575928103158,5.42008766091958,0.004450285109765829
23,cross_mix,mut_inverse3,0.8429723542194221,0.0205837158442918,5.9869100459923805,5.52359364411325,0.00453376160389829
24,cross_mix,mut_inverse3,0.6336625275478771,0.199376097637675,6.33807225550396,5.75225024878464,0.00428238218269187
25,cross_mix,mut_inverse3,0.984741782296226,0.0717937638749011,6.21594040689221,5.32798176008849,0.00447014527223493
26,cross_mix,mut_inverse3,0.591887101332918,0.12504851975604198,6.2792485733977195,5.56881944071289,0.0043975665018680605
27,cross_mix,mut_inverse3,0.649970461472449,0.0786733042450589,5.94327679449767,5.423752371675629,0.0044582569732018
28,cross_mix,mut_inverse3,0.705592445344431,0.00153248910008081,5.939616637823519,5.30334858826405,0.00449120051579909
29,cross_mix,mut_inverse3,0.61824459355771,0.10905698680642,6.124616172322299,5.74326086561358,0.00447043808014356
30,cross_mix,mut_inverse3,0.5975276613405429,0.101822074889317,6.2873349486990495,5.94307135380247,0.00435901588570547
31,cross_mix,mut_inverse3,0.852689639822958,0.0493557840642798,5.89815809641181,5.66309518864169,0.00450158231361294
32,cross_mix,mut_inverse3,0.590274126832921,0.0090790549323279,6.073285772896099,5.38439149389019,0.004472085330655071
33,cross_mix,mut_inverse3,0.7611664589609269,0.16834594895220198,6.25404292966496,5.444046146268719,0.004468842702472689
34,cross_mix,mut_inverse3,0.6480859116430029,0.009649983521126409,6.179852105387879,5.57759521478359,0.00442627000096956
35,cross_mix,mut_inverse3,0.731390944142172,0.0632640994994293,5.86056711159582,5.38874618168883,0.004487844216338449
36,cross_mix,mut_inverse3,0.96261620833964,0.156683886087856,6.15760113991407,5.36876536555253,0.00450497331849555
37,cross_mix,mut_inverse3,0.6079445711480129,0.194480011942449,6.1803491886897,5.67274414879087,0.0043249295854775
38,cross_mix,mut_inverse3,0.5005044392535061,0.117292816147806,6.0804250127783295,5.26045477450133,0.00438798867369283
39,cross_mix,mut_inverse3,0.953303121558421,0.15560876985632402,6.093778439213869,5.37002164218464,0.00454834026239779
40,cross_mix,mut_PSM,0.73447605247797,0.13600838912566002,6.025665961302071,5.63379267362621,0.0045131615775082
41,cross_mix,mut_PSM,0.543632517230034,0.102990361069391,6.37139698969167,5.5891131420418,0.004508627421976269
42,cross_mix,mut_PSM,0.9143587130800359,0.10441377622381401,5.84611183936084,5.426284607309929,0.00452689505695869
43,cross_mix,mut_PSM,0.8429723542194221,0.0205837158442918,5.8353672181289395,5.10671371367351,0.00452892292178682
44,cross_mix,mut_PSM,0.6336625275478771,0.199376097637675,6.14795288834113,5.69011722640064,0.004420724064312629
45,cross_mix,mut_PSM,0.984741782296226,0.0717937638749011,6.02092008594604,5.63833828916966,0.004515009970174811
46,cross_mix,mut_PSM,0.591887101332918,0.12504851975604198,6.16425416246291,5.80907517695274,0.0043830940706410795
47,cross_mix,mut_PSM,0.649970461472449,0.0786733042450589,6.0368731685206605,5.5057118718839,0.00443330805385479
48,cross_mix,mut_PSM,0.705592445344431,0.00153248910008081,5.82778938775334,5.35464223002647,0.004487099195212429
49,cross_mix,mut_PSM,0.61824459355771,0.10905698680642,5.92459355139113,5.25035218441,0.0044417948230933
50,cross_mix,mut_PSM,0.5975276613405429,0.101822074889317,6.079158923459259,5.394119494254269,0.004472511352058449
51,cross_mix,mut_PSM,0.852689639822958,0.0493557840642798,5.66999806884204,5.22684970623579,0.0045553770870463296
52,cross_mix,mut_PSM,0.590274126832921,0.0090790549323279,6.305345874084411,5.31173802942683,0.004412020504167009
53,cross_mix,mut_PSM,0.7611664589609269,0.16834594895220198,5.73430585104785,5.1173152898896594,0.00454141940334783
54,cross_mix,mut_PSM,0.6480859116430029,0.009649983521126409,6.1281963266812,5.52525191287168,0.004505505324656021
55,cross_mix,mut_PSM,0.731390944142172,0.0632640994994293,5.74206009921668,5.15966073621838,0.00457256802909404
56,cross_mix,mut_PSM,0.96261620833964,0.156683886087856,6.01144565475968,5.3401864854378305,0.0045256077547223906
57,cross_mix,mut_PSM,0.6079445711480129,0.194480011942449,5.98953907642737,5.38812141166254,0.004445210149869729
58,cross_mix,mut_PSM,0.5005044392535061,0.117292816147806,6.411778314890389,5.7326642631398705,0.004378510142985971
59,cross_mix,mut_PSM,0.953303121558421,0.15560876985632402,6.04549865713615,5.552657373109589,0.004541319840736671
60,cross_mix,mut_RSM,0.73447605247797,0.13600838912566002,5.7609137973475,5.43055371192804,0.004491471645688641
61,cross_mix,mut_RSM,0.543632517230034,0.102990361069391,5.9389335766904905,5.549708577077401,0.004427105740216501
62,cross_mix,mut_RSM,0.9143587130800359,0.10441377622381401,5.81849334639867,5.10642584359184,0.004526153193585889
63,cross_mix,mut_RSM,0.8429723542194221,0.0205837158442918,5.87850610730839,5.51342796888855,0.00452545874672055
64,cross_mix,mut_RSM,0.6336625275478771,0.199376097637675,6.106636438670809,5.83352314073566,0.004397250736102199
65,cross_mix,mut_RSM,0.984741782296226,0.0717937638749011,5.96200960443432,5.33007744732622,0.0045523819906584904
66,cross_mix,mut_RSM,0.591887101332918,0.12504851975604198,6.08764185818728,5.421627926059389,0.00451089022285988
67,cross_mix,mut_RSM,0.649970461472449,0.0786733042450589,6.04988018190609,5.53892658808375,0.004435284240254079
68,cross_mix,mut_RSM,0.705592445344431,0.00153248910008081,6.04778851904625,5.709827534481191,0.0044987097049267
69,cross_mix,mut_RSM,0.61824459355771,0.10905698680642,5.8839093106677405,5.29135993498566,0.004445201430146811
70,cross_mix,mut_RSM,0.5975276613405429,0.101822074889317,6.035872776593489,5.59533335539405,0.00441106302135471
