CROSS,MUT,PR_CROSS,PR_MUT,Av_Best,Peak_Best,Eff_1
cross_sequential_constructive,mut_RSM,0.864863667399081,0.2,3.42760225112877,3.34995426765462,0.0111313897347368
cross_sequential_constructive,mut_RSM,0.875607645294477,0.2,3.40749784492528,3.34995426765462,0.0110684381691546
cross_sequential_constructive,mut_RSM,0.889804667954238,0.2,3.40406316834709,3.34995426765462,0.0112109092714341
cross_sequential_constructive,mut_RSM,0.822600722182651,0.2,3.40782662840197,3.34995426765462,0.0110073128434766
cross_sequential_constructive,mut_RSM,0.90026683801663,0.2,3.38668507936626,3.34995426765462,0.0112194559740655
cross_sequential_constructive,mut_RSM,0.885075847613708,0.2,3.41521561638424,3.34995426765462,0.0111037212927102
cross_sequential_constructive,mut_RSM,0.896359865655925,0.2,3.40450148695518,3.34995426765462,0.0112630389300221
cross_sequential_constructive,mut_RSM,0.971088637742223,0.2,3.42281511839028,3.34995426765462,0.011092761070508
cross_sequential_constructive,mut_RSM,0.848660077899151,0.2,3.41627431266963,3.34995426765462,0.0111728093886385
cross_sequential_constructive,mut_RSM,0.97437329582069,0.2,3.41438595616026,3.34995426765462,0.0111092067732647
cross_sequential_constructive,mut_RSM,0.952263594586577,0.2,3.40593750191005,3.34995426765462,0.0112192061158638
cross_sequential_constructive,mut_RSM,0.885662122078471,0.2,3.3929208587763,3.34995426765462,0.0111092914255975
cross_sequential_constructive,mut_RSM,0.952100997147787,0.2,3.40380137121777,3.34995426765462,0.0110792788667966
cross_sequential_constructive,mut_RSM,0.879395759201237,0.2,3.40434413353233,3.34995426765462,0.0111445857259894
cross_sequential_constructive,mut_RSM,0.827119980431033,0.2,3.40925743912954,3.34995426765462,0.0111402535183253
