,CROSS,MUT,PR_CROSS,PR_MUT,Av_Best,Peak_Best,Eff_1
0,cross_mix,mut_mix,0.6403626115076739,0.059613517224931,11.57602058382,10.887731018418,0.0024659009817260898
1,cross_mix,mut_mix,0.8152548809645942,0.189563480624418,12.1353633712623,11.630137496337099,0.00244965733019953
2,cross_mix,mut_mix,0.671734473849919,0.031792755141975,11.0484888273565,10.021675674451599,0.0025024929295665898
3,cross_mix,mut_mix,0.8701751687577371,0.17594978835037803,12.3695189706389,11.9040053972657,0.0024511414041826396
4,cross_mix,mut_mix,0.7504456200020351,0.129841287166798,11.7655231500981,10.5976772611071,0.00247278878594776
5,cross_mix,mut_mix,0.630086856620936,0.122062834310612,11.662127562158599,10.914773478819802,0.00245376346182466
6,cross_mix,mut_mix,0.5144292937446789,0.062891117917315,11.684686335324098,10.9042633719381,0.0024520118935980498
7,cross_mix,mut_mix,0.8014420212345559,0.0426828775971012,11.4959927067382,10.6218223394435,0.002500671875859
8,cross_mix,mut_mix,0.8012613366121442,0.0804465322213313,12.0047766861744,11.2984235952109,0.00247780776854612
9,cross_mix,mut_mix,0.820504476690582,0.0677997138430609,11.750523210731,11.095790392782302,0.0024509784404253897
10,cross_mix,mut_mix,0.787475325541648,0.147115619526805,11.711359549231698,9.99943718147024,0.00249577977735681
11,cross_mix,mut_mix,0.8789504387567579,0.15855037840975,11.9667222075807,11.4134585439398,0.0024744212742556
12,cross_mix,mut_mix,0.826539126908127,0.0873196493231008,12.1554356620736,11.3222161230669,0.0024479746927201897
13,cross_mix,mut_mix,0.587583180516818,0.08946576906639099,11.793940714277802,10.7339002311855,0.0024717110253825304
14,cross_mix,mut_mix,0.554081327870339,0.17008910733233198,12.1288858944863,11.4647261141099,0.0024164464809281897
15,cross_mix,mut_mix,0.910126869251182,0.0299440999294414,11.812575315387699,11.511047464358098,0.00247907846191415
16,cross_mix,mut_mix,0.7389050996871109,0.10621985010665501,11.4100954918238,10.5912913152713,0.0024910435870175197
17,cross_mix,mut_mix,0.7095967341818741,0.11697003076334199,11.678545457347,10.787514192595598,0.00246664380721265
18,cross_mix,mut_mix,0.7106034736726541,0.15733318188267098,11.6612814975291,11.157502230702901,0.00248662209737004
19,cross_mix,mut_mix,0.9675545637294671,0.155880092644829,12.4627881245257,11.799603620863302,0.00245963009512507
20,cross_mix,mut_inverse3,0.6403626115076739,0.059613517224931,11.586853905337698,10.485826477600199,0.00246039411366546
21,cross_mix,mut_inverse3,0.8152548809645942,0.189563480624418,12.3654982211989,11.748336417464499,0.00245073930378075
22,cross_mix,mut_inverse3,0.671734473849919,0.031792755141975,11.8062619311145,11.365338494207098,0.0024735497277692197
23,cross_mix,mut_inverse3,0.8701751687577371,0.17594978835037803,12.105916230311301,10.5787102621315,0.00246249289162424
24,cross_mix,mut_inverse3,0.7504456200020351,0.129841287166798,11.9635472305597,11.329454941400199,0.00245791724378172
25,cross_mix,mut_inverse3,0.630086856620936,0.122062834310612,11.7697205363519,11.129548225301,0.00245221613752237
26,cross_mix,mut_inverse3,0.5144292937446789,0.062891117917315,11.945708169407801,11.3910439727783,0.0024429080854869393
27,cross_mix,mut_inverse3,0.8014420212345559,0.0426828775971012,11.903615737117601,10.631870632670301,0.00246660064254112
28,cross_mix,mut_inverse3,0.8012613366121442,0.0804465322213313,11.9918331236673,10.9536001992471,0.0024788570598334
29,cross_mix,mut_inverse3,0.820504476690582,0.0677997138430609,11.7485244786135,10.8042321143342,0.00249344877252189
30,cross_mix,mut_inverse3,0.787475325541648,0.147115619526805,12.3225573038368,11.1510598559455,0.0024655845902267397
31,cross_mix,mut_inverse3,0.8789504387567579,0.15855037840975,12.2088345406194,11.5360566080842,0.0024401128744197397
32,cross_mix,mut_inverse3,0.826539126908127,0.0873196493231008,12.0045000481015,11.116565946951802,0.0024589835127447304
33,cross_mix,mut_inverse3,0.587583180516818,0.08946576906639099,12.127128430885199,11.4655636341221,0.00243995421919627
34,cross_mix,mut_inverse3,0.554081327870339,0.17008910733233198,11.6748096591623,10.5005104048343,0.00244054212312762
35,cross_mix,mut_inverse3,0.910126869251182,0.0299440999294414,12.045301825072,11.042721098693399,0.00247441271889695
36,cross_mix,mut_inverse3,0.7389050996871109,0.10621985010665501,11.6910687415467,10.962231803369301,0.00246548294320398
37,cross_mix,mut_inverse3,0.7095967341818741,0.11697003076334199,11.8941279857693,11.034980370070901,0.0024358047445103797
38,cross_mix,mut_inverse3,0.7106034736726541,0.15733318188267098,12.0143446536345,11.2892416400109,0.00244442386594067
39,cross_mix,mut_inverse3,0.9675545637294671,0.155880092644829,12.5041611543324,11.5148133486034,0.00245051409948879
40,cross_mix,mut_PSM,0.6403626115076739,0.059613517224931,11.887760625724402,11.222252483383802,0.0024514588998492803
41,cross_mix,mut_PSM,0.8152548809645942,0.189563480624418,11.825943581651002,11.1533561000544,0.00246833796431209
42,cross_mix,mut_PSM,0.671734473849919,0.031792755141975,11.881899037897,10.8704545859934,0.00245115589725356
43,cross_mix,mut_PSM,0.8701751687577371,0.17594978835037803,11.969619998314302,11.303340099466,0.00246893031665975
44,cross_mix,mut_PSM,0.7504456200020351,0.129841287166798,11.8347790370467,11.073911662525001,0.0024706404665162003
45,cross_mix,mut_PSM,0.630086856620936,0.122062834310612,11.582135798910999,11.2163427507023,0.00246350911306469
46,cross_mix,mut_PSM,0.5144292937446789,0.062891117917315,12.1939198480248,11.2135810167774,0.00243360136493359
47,cross_mix,mut_PSM,0.8014420212345559,0.0426828775971012,11.9352237406057,10.5903652091992,0.00245776126522113
48,cross_mix,mut_PSM,0.8012613366121442,0.0804465322213313,11.521833184735,10.750333783526301,0.00248253290899955
49,cross_mix,mut_PSM,0.820504476690582,0.0677997138430609,11.912126358892,10.973374652453401,0.00246258345466693
50,cross_mix,mut_PSM,0.787475325541648,0.147115619526805,11.375559494945,10.389682771552499,0.00247975722680071
51,cross_mix,mut_PSM,0.8789504387567579,0.15855037840975,12.2843888372838,10.991309474031501,0.0024590689493755504
52,cross_mix,mut_PSM,0.826539126908127,0.0873196493231008,11.6374913576985,10.8152596619591,0.0024728466183516606
53,cross_mix,mut_PSM,0.587583180516818,0.08946576906639099,11.582842542780002,10.2951785855789,0.00244591471390945
54,cross_mix,mut_PSM,0.554081327870339,0.17008910733233198,12.102464382212201,11.2155687021628,0.00241974768635137
55,cross_mix,mut_PSM,0.910126869251182,0.0299440999294414,12.306679400531001,11.3414386485095,0.0024489774985541
56,cross_mix,mut_PSM,0.7389050996871109,0.10621985010665501,11.717021566540199,10.7521674140858,0.00247727729977678
57,cross_mix,mut_PSM,0.7095967341818741,0.11697003076334199,11.7250614101156,10.4381639261578,0.00245151663356155
58,cross_mix,mut_PSM,0.7106034736726541,0.15733318188267098,11.722742999579001,10.7205920622524,0.0024438361193194103
59,cross_mix,mut_PSM,0.9675545637294671,0.155880092644829,12.531905116136699,11.2484649284479,0.0024543278265735
60,cross_mix,mut_RSM,0.6403626115076739,0.059613517224931,11.4747349656848,10.333256027278699,0.00247335044068796
61,cross_mix,mut_RSM,0.8152548809645942,0.189563480624418,12.0912146278871,10.8509842382585,0.00245939844591964
62,cross_mix,mut_RSM,0.671734473849919,0.031792755141975,11.6664975795837,10.745439605462,0.00246166638714577
63,cross_mix,mut_RSM,0.8701751687577371,0.17594978835037803,11.9997114962148,11.347941147869802,0.0024795245532630602
64,cross_mix,mut_RSM,0.7504456200020351,0.129841287166798,11.6992983257728,10.863838998936698,0.0025015857276057697
65,cross_mix,mut_RSM,0.630086856620936,0.122062834310612,11.561479878389498,10.687830683093901,0.00245402014980389
66,cross_mix,mut_RSM,0.5144292937446789,0.062891117917315,12.214387620142698,11.870570244235301,0.00240188003479364
67,cross_mix,mut_RSM,0.8014420212345559,0.0426828775971012,11.539881446470499,10.4170609924494,0.00248340304158144
68,cross_mix,mut_RSM,0.8012613366121442,0.0804465322213313,11.6781625998595,10.7418525140706,0.00246995144740254
69,cross_mix,mut_RSM,0.820504476690582,0.0677997138430609,11.8069199379437,10.211403254977,0.00247587554805681
70,cross_mix,mut_RSM,0.787475325541648,0.147115619526805,12.0392075630376,11.0867713015148,0.00246299671303102
71,cross_mix,mut_RSM,0.8789504387567579,0.15855037840975,12.1544915609249,11.559842286414302,0.00245418580709043
72,cross_mix,mut_RSM,0.826539126908127,0.0873196493231008,11.691939418545498,11.100368580648901,0.00247173928854651
73,cross_mix,mut_RSM,0.587583180516818,0.08946576906639099,11.596609615985901,10.7691021810128,0.0024617047964513895
74,cross_mix,mut_RSM,0.554081327870339,0.17008910733233198,11.1703912263331,10.5782446550643,0.0024904223662942605
75,cross_mix,mut_RSM,0.910126869251182,0.0299440999294414,11.765321535645098,11.3232041998245,0.00247328609756017
76,cross_mix,mut_RSM,0.7389050996871109,0.10621985010665501,11.5436084744191,10.189461121171801,0.0024822147355886602
77,cross_mix,mut_RSM,0.7095967341818741,0.11697003076334199,11.3874139520182,10.5635814991334,0.0025083760215089197
78,cross_mix,mut_RSM,0.7106034736726541,0.15733318188267098,11.641144531879,10.9852154097551,0.00248044282970111
79,cross_mix,mut_RSM,0.9675545637294671,0.155880092644829,12.471015327395198,11.288366545786701,0.0024572417539243303
80,cross_ERX,mut_mix,0.6403626115076739,0.059613517224931,17.835132442635697,16.8306407134147,0.0017883469519850799
81,cross_ERX,mut_mix,0.8152548809645942,0.189563480624418,18.1754815711293,16.7010794943556,0.0017909968977611601
82,cross_ERX,mut_mix,0.671734473849919,0.031792755141975,17.788731377235898,16.005032394992,0.0018003191914485002
83,cross_ERX,mut_mix,0.8701751687577371,0.17594978835037803,18.14658313021,17.1357715659765,0.0017962520850917103
84,cross_ERX,mut_mix,0.7504456200020351,0.129841287166798,18.139518147024898,17.4661080752024,0.0017860682176259598
85,cross_ERX,mut_mix,0.630086856620936,0.122062834310612,18.1435719527581,17.296090631294902,0.0017798264675977901
86,cross_ERX,mut_mix,0.5144292937446789,0.062891117917315,18.869870146791698,18.134303792830103,0.0017657634300894398
