CROSS,MUT,PR_CROSS,PR_MUT,Av_Best,Peak_Best,Eff_1
cross_sequential_constructive,mut_RSM,0.735441479217648,0.2,5.18329478990535,4.96590130483109,0.00517384774395153
cross_sequential_constructive,mut_RSM,0.128649561739679,0.2,6.442334754684,6.0212215174694,0.00428140836151096
cross_sequential_constructive,mut_RSM,0.349230686464801,0.2,5.74695498807174,5.47474216872478,0.00464310037211595
cross_sequential_constructive,mut_RSM,0.141554251568039,0.2,6.43911339425574,6.06861815998574,0.00425290499803981
cross_sequential_constructive,mut_RSM,0.187418603112263,0.2,6.04669409793703,5.8764749878503,0.00451538737641993
cross_sequential_constructive,mut_RSM,0.841112045494563,0.2,5.36187128010661,5.02079828435459,0.00503101041202104
cross_sequential_constructive,mut_RSM,0.725345760678235,0.2,5.53615842049863,5.14053574792226,0.00499556920701873
cross_sequential_constructive,mut_RSM,0.385389532054774,0.2,5.69322407751755,5.17875712350885,0.00468558261660942
cross_sequential_constructive,mut_RSM,0.955199843954519,0.2,5.26989516445422,4.98173128940733,0.00517426323850405
cross_sequential_constructive,mut_RSM,0.131001472452618,0.2,6.64334885664124,5.9684361672955,0.00418862994114849
cross_sequential_constructive,mut_RSM,0.494869923690758,0.2,5.80404582592742,5.18999041215439,0.00484293289462073
cross_sequential_constructive,mut_RSM,0.443402611383708,0.2,5.64512253830211,5.1130022661725,0.00485826791288762
cross_sequential_constructive,mut_RSM,0.788965109334102,0.2,5.42144143850541,5.04780128251096,0.00509713195356741
cross_sequential_constructive,mut_RSM,0.815679911023357,0.2,5.07617734034521,4.73242450125277,0.00527978179860873
cross_sequential_constructive,mut_RSM,0.268185344098941,0.2,5.99280055789462,5.22627894628102,0.00460911044312016
