NIND,ELITIST,PR_CROSS,PR_MUT,Av_Best,Peak_Best,Fit_var,Eff_1,Eff_2
50,0.0388275741058961,0.616243556195323,0.491588296809127,23.1093933702092,22.8232447600557,0.0494123938153736,0.00334826704386631,0.000101383756129289
50,0.0388275741058961,0.616243556195323,0.299384578491343,23.0491675892175,22.3128610158603,0.290892407791182,0.00338624623959022,0.000101832976334794
50,0.0388275741058961,0.616243556195323,0.047393194760658,23.0327266432278,22.4865449120985,0.183452337390091,0.00335220076986263,9.64353542337981e-05
50,0.0388275741058961,0.616243556195323,0.33633977312352,23.392985427163,21.5933126077847,0.653345156791389,0.00335244304760745,9.78092353396803e-05
50,0.0388275741058961,0.616243556195323,0.244619638341897,22.9121943380838,21.8457156293619,0.468578619588748,0.00335047575548814,0.000103587844280239
50,0.0388275741058961,0.616243556195323,0.104138512483877,23.0963371117286,22.4117043720608,0.15206046507283,0.00337065286452325,0.000100515370465713
50,0.0388275741058961,0.616243556195323,0.0833292818907836,22.8589426022479,21.6070716880059,0.721809432470177,0.00336372580634273,0.000104935156051361
50,0.0388275741058961,0.616243556195323,0.338008369132394,23.2587999524989,22.870261196577,0.0931001353996315,0.00333331959625499,9.55973342467967e-05
50,0.0388275741058961,0.616243556195323,0.471715316145159,22.9009651495611,21.905238526071,0.312436298248287,0.00335145145508751,0.000104964282134229
50,0.0388275741058961,0.616243556195323,0.216529938332759,22.8642176109649,21.9119005777455,0.467615146039922,0.00336976420324519,0.000106553850950884
50,0.0388275741058961,0.616243556195323,0.220657684310033,23.0628784265633,22.3194949101674,0.276871980746437,0.00336150892737024,9.90832258838705e-05
50,0.0388275741058961,0.616243556195323,0.189436966374634,22.9664148680639,21.9696029799275,0.574386855116372,0.00334240222120884,0.000104672616355086
50,0.0388275741058961,0.616243556195323,0.200720386395868,23.1335512972952,22.7004825192488,0.118311967658975,0.00335560103282614,9.85172029306203e-05
50,0.0388275741058961,0.616243556195323,0.0984861701376464,23.1650923252617,22.5133831372677,0.229519194255248,0.00336889495215325,8.65881486823751e-05
50,0.0388275741058961,0.616243556195323,0.189580093608053,23.0630344612542,21.0929468647159,0.878466730419044,0.00335137324445416,9.91914281823225e-05
50,0.0388275741058961,0.630519957162752,0.491588296809127,23.1857092240917,22.3074770966302,0.22385935760373,0.00336114384163182,9.96293851798213e-05
50,0.0388275741058961,0.630519957162752,0.299384578491343,22.9988629050046,22.1728699183403,0.297712918060662,0.00336612289395724,9.71235245453849e-05
50,0.0388275741058961,0.630519957162752,0.047393194760658,23.128653621298,22.1613995953069,0.329651420589107,0.00336328373310581,9.72202727022848e-05
50,0.0388275741058961,0.630519957162752,0.33633977312352,23.1225262260372,22.3958538279899,0.380326763600561,0.00335486152594472,9.63629125370901e-05
50,0.0388275741058961,0.630519957162752,0.244619638341897,22.9132718734612,22.3571342398018,0.217920350702834,0.00334790404794013,0.000103228477163989
50,0.0388275741058961,0.630519957162752,0.104138512483877,23.0721850159919,21.9201857402333,0.420265328222459,0.00334610281027021,0.000103527125321329
50,0.0388275741058961,0.630519957162752,0.0833292818907836,23.2850676730418,22.2449176688643,0.284563595274384,0.00337321121191805,9.22291790117476e-05
50,0.0388275741058961,0.630519957162752,0.338008369132394,23.1564040097095,22.4701726984582,0.201233535525094,0.00334944710542317,9.78726567698843e-05
50,0.0388275741058961,0.630519957162752,0.471715316145159,23.0910071731948,22.218581577121,0.360876420250176,0.00336184760206241,9.66024897906438e-05
50,0.0388275741058961,0.630519957162752,0.216529938332759,23.0529798069399,22.1912281006244,0.207516506092342,0.00335181150461403,0.000105299766591505
