Crowd,Av_Best,Peak_Best,Std,Av_Dist,Equals
0,4.74196221975517,4.44684024338485,0.468246213437269,20.3926508843537,306.891333333333
1,5.23228774181437,4.90062504512962,0.516094633782337,38.8730078911565,1.23366666666667
