Crowd,Av_Best,Peak_Best,Std,Av_Dist,Equals
0,8.69254229679278,8.04674994243001,0.509725339495418,59.724613877551,140.391666666667
1,10.0419620044602,9.23714656111219,0.579316523397761,106.973998911565,0.202666666666667
