CROSS,MUT,PR_CROSS,PR_MUT,Av_Best,Peak_Best,Eff_1
cross_sequential_constructive,mut_RSM,0.864863667399081,0.2,10.0332061409067,9.27848860071108,0.0025865921606375
cross_sequential_constructive,mut_RSM,0.875607645294477,0.2,10.1809115244123,9.36314277790707,0.00259835242495861
cross_sequential_constructive,mut_RSM,0.889804667954238,0.2,10.0869516999418,9.28252157646932,0.00261260750705463
cross_sequential_constructive,mut_RSM,0.822600722182651,0.2,10.5578025067068,9.59557901607186,0.00252719879650838
cross_sequential_constructive,mut_RSM,0.90026683801663,0.2,10.5109398933069,9.75449804587949,0.00255813547054525
cross_sequential_constructive,mut_RSM,0.885075847613708,0.2,10.1991210623183,9.49103794064348,0.00260569218967224
cross_sequential_constructive,mut_RSM,0.896359865655925,0.2,9.87980841863819,8.60451338076479,0.00258235443575165
cross_sequential_constructive,mut_RSM,0.971088637742223,0.2,10.2189698173546,8.95305007887572,0.00261649769953989
cross_sequential_constructive,mut_RSM,0.848660077899151,0.2,10.1522404387527,9.25991138101505,0.00258132825908029
cross_sequential_constructive,mut_RSM,0.97437329582069,0.2,10.214637153142,9.13887220917894,0.00258785419578341
cross_sequential_constructive,mut_RSM,0.952263594586577,0.2,9.98455990325752,8.59758530634322,0.00262633501376624
cross_sequential_constructive,mut_RSM,0.885662122078471,0.2,9.87829268635794,8.77413741696519,0.00265172500095703
cross_sequential_constructive,mut_RSM,0.952100997147787,0.2,9.85032410176482,8.71045195488915,0.00261062891747603
cross_sequential_constructive,mut_RSM,0.879395759201237,0.2,10.6126059813966,9.61749392010086,0.00255770796956666
cross_sequential_constructive,mut_RSM,0.827119980431033,0.2,10.3273340030819,9.0777541833471,0.0025557542550838
