CROSS,MUT,PR_CROSS,PR_MUT,Av_Best,Peak_Best,Eff_1
cross_mix,mut_mix,0.73447605247797,0.13600838912566,5.99311260505501,5.28791952779681,0.447930890149521
cross_mix,mut_mix,0.543632517230034,0.102990361069391,6.3299071954027,5.29271928881829,0.4380879406732
cross_mix,mut_mix,0.914358713080036,0.104413776223814,6.00488366363999,5.62435419323704,0.444497738895468
cross_mix,mut_mix,0.842972354219422,0.0205837158442918,5.878099644132,5.43093432268766,0.451499146874611
cross_mix,mut_mix,0.633662527547877,0.199376097637675,6.24121642439859,5.7841255863605,0.433909179094612
cross_mix,mut_mix,0.984741782296226,0.0717937638749011,5.8653154653656,5.52266018617018,0.460899352832256
cross_mix,mut_mix,0.591887101332918,0.125048519756042,6.08177724315151,5.61159662716533,0.439098613898182
cross_mix,mut_mix,0.649970461472449,0.0786733042450589,6.27272736244452,5.92446356313269,0.442660554394727
cross_mix,mut_mix,0.705592445344431,0.00153248910008081,5.83714313960571,5.41084857400156,0.454754623600069
cross_mix,mut_mix,0.61824459355771,0.10905698680642,6.15591723954017,5.66406345458216,0.439453378114948
cross_mix,mut_mix,0.597527661340543,0.101822074889317,6.04683721652874,5.7234247442271,0.439664623763551
cross_mix,mut_mix,0.852689639822958,0.0493557840642798,5.89620731076569,4.99975969456466,0.45918224530758
cross_mix,mut_mix,0.590274126832921,0.0090790549323279,6.12836858989599,5.52478685608398,0.442657938261302
cross_mix,mut_mix,0.761166458960927,0.168345948952202,5.84835011250789,5.40411606527962,0.457101200754034
cross_mix,mut_mix,0.648085911643003,0.00964998352112641,6.03958475996937,5.19989360397631,0.45421938093656
cross_mix,mut_mix,0.731390944142172,0.0632640994994293,5.66244434822846,5.11978130070619,0.453742883845074
cross_mix,mut_mix,0.96261620833964,0.156683886087856,6.04601758538616,5.37667307875726,0.444374759391162
cross_mix,mut_mix,0.607944571148013,0.194480011942449,5.94224939186105,5.36653150426017,0.445713566618232
cross_mix,mut_mix,0.500504439253506,0.117292816147806,6.24480767752158,5.65497134939098,0.435852753167301
cross_mix,mut_mix,0.953303121558421,0.155608769856324,6.00274940812056,5.20136425252605,0.452035435726437
cross_mix,mut_inverse3,0.73447605247797,0.13600838912566,6.10534083622522,5.69156904447768,0.443286283504864
cross_mix,mut_inverse3,0.543632517230034,0.102990361069391,6.26428008636683,5.58277535772028,0.434020882794102
cross_mix,mut_inverse3,0.914358713080036,0.104413776223814,5.98575928103158,5.42008766091958,0.445028510976583
cross_mix,mut_inverse3,0.842972354219422,0.0205837158442918,5.98691004599238,5.52359364411325,0.453376160389829
cross_mix,mut_inverse3,0.633662527547877,0.199376097637675,6.33807225550396,5.75225024878464,0.428238218269187
cross_mix,mut_inverse3,0.984741782296226,0.0717937638749011,6.21594040689221,5.32798176008849,0.447014527223493
cross_mix,mut_inverse3,0.591887101332918,0.125048519756042,6.27924857339772,5.56881944071289,0.439756650186806
cross_mix,mut_inverse3,0.649970461472449,0.0786733042450589,5.94327679449767,5.42375237167563,0.44582569732018
cross_mix,mut_inverse3,0.705592445344431,0.00153248910008081,5.93961663782352,5.30334858826405,0.449120051579909
cross_mix,mut_inverse3,0.61824459355771,0.10905698680642,6.1246161723223,5.74326086561358,0.447043808014356
cross_mix,mut_inverse3,0.597527661340543,0.101822074889317,6.28733494869905,5.94307135380247,0.435901588570547
cross_mix,mut_inverse3,0.852689639822958,0.0493557840642798,5.89815809641181,5.66309518864169,0.450158231361294
cross_mix,mut_inverse3,0.590274126832921,0.0090790549323279,6.0732857728961,5.38439149389019,0.447208533065507
cross_mix,mut_inverse3,0.761166458960927,0.168345948952202,6.25404292966496,5.44404614626872,0.446884270247269
cross_mix,mut_inverse3,0.648085911643003,0.00964998352112641,6.17985210538788,5.57759521478359,0.442627000096956
cross_mix,mut_inverse3,0.731390944142172,0.0632640994994293,5.86056711159582,5.38874618168883,0.448784421633845
cross_mix,mut_inverse3,0.96261620833964,0.156683886087856,6.15760113991407,5.36876536555253,0.450497331849555
cross_mix,mut_inverse3,0.607944571148013,0.194480011942449,6.1803491886897,5.67274414879087,0.43249295854775
cross_mix,mut_inverse3,0.500504439253506,0.117292816147806,6.08042501277833,5.26045477450133,0.438798867369283
cross_mix,mut_inverse3,0.953303121558421,0.155608769856324,6.09377843921387,5.37002164218464,0.454834026239779
cross_mix,mut_PSM,0.73447605247797,0.13600838912566,6.02566596130207,5.63379267362621,0.45131615775082
cross_mix,mut_PSM,0.543632517230034,0.102990361069391,6.37139698969167,5.5891131420418,0.450862742197627
cross_mix,mut_PSM,0.914358713080036,0.104413776223814,5.84611183936084,5.42628460730993,0.452689505695869
cross_mix,mut_PSM,0.842972354219422,0.0205837158442918,5.83536721812894,5.10671371367351,0.452892292178682
cross_mix,mut_PSM,0.633662527547877,0.199376097637675,6.14795288834113,5.69011722640064,0.442072406431263
cross_mix,mut_PSM,0.984741782296226,0.0717937638749011,6.02092008594604,5.63833828916966,0.451500997017481
cross_mix,mut_PSM,0.591887101332918,0.125048519756042,6.16425416246291,5.80907517695274,0.438309407064108
cross_mix,mut_PSM,0.649970461472449,0.0786733042450589,6.03687316852066,5.5057118718839,0.443330805385479
cross_mix,mut_PSM,0.705592445344431,0.00153248910008081,5.82778938775334,5.35464223002647,0.448709919521243
cross_mix,mut_PSM,0.61824459355771,0.10905698680642,5.92459355139113,5.25035218441,0.44417948230933
cross_mix,mut_PSM,0.597527661340543,0.101822074889317,6.07915892345926,5.39411949425427,0.447251135205845
cross_mix,mut_PSM,0.852689639822958,0.0493557840642798,5.66999806884204,5.22684970623579,0.455537708704633
cross_mix,mut_PSM,0.590274126832921,0.0090790549323279,6.30534587408441,5.31173802942683,0.441202050416701
cross_mix,mut_PSM,0.761166458960927,0.168345948952202,5.73430585104785,5.11731528988966,0.454141940334783
cross_mix,mut_PSM,0.648085911643003,0.00964998352112641,6.1281963266812,5.52525191287168,0.450550532465602
cross_mix,mut_PSM,0.731390944142172,0.0632640994994293,5.74206009921668,5.15966073621838,0.457256802909404
cross_mix,mut_PSM,0.96261620833964,0.156683886087856,6.01144565475968,5.34018648543783,0.452560775472239
cross_mix,mut_PSM,0.607944571148013,0.194480011942449,5.98953907642737,5.38812141166254,0.444521014986973
cross_mix,mut_PSM,0.500504439253506,0.117292816147806,6.41177831489039,5.73266426313987,0.437851014298597
cross_mix,mut_PSM,0.953303121558421,0.155608769856324,6.04549865713615,5.55265737310959,0.454131984073667
cross_mix,mut_RSM,0.73447605247797,0.13600838912566,5.7609137973475,5.43055371192804,0.449147164568864
cross_mix,mut_RSM,0.543632517230034,0.102990361069391,5.93893357669049,5.5497085770774,0.44271057402165
cross_mix,mut_RSM,0.914358713080036,0.104413776223814,5.81849334639867,5.10642584359184,0.452615319358589
cross_mix,mut_RSM,0.842972354219422,0.0205837158442918,5.87850610730839,5.51342796888855,0.452545874672055
cross_mix,mut_RSM,0.633662527547877,0.199376097637675,6.10663643867081,5.83352314073566,0.43972507361022
cross_mix,mut_RSM,0.984741782296226,0.0717937638749011,5.96200960443432,5.33007744732622,0.455238199065849
cross_mix,mut_RSM,0.591887101332918,0.125048519756042,6.08764185818728,5.42162792605939,0.451089022285988
cross_mix,mut_RSM,0.649970461472449,0.0786733042450589,6.04988018190609,5.53892658808375,0.443528424025408
cross_mix,mut_RSM,0.705592445344431,0.00153248910008081,6.04778851904625,5.70982753448119,0.44987097049267
cross_mix,mut_RSM,0.61824459355771,0.10905698680642,5.88390931066774,5.29135993498566,0.444520143014681
cross_mix,mut_RSM,0.597527661340543,0.101822074889317,6.03587277659349,5.59533335539405,0.441106302135471
cross_mix,mut_RSM,0.852689639822958,0.0493557840642798,5.81156374115903,5.36205253180337,0.463542911839165
cross_mix,mut_RSM,0.590274126832921,0.0090790549323279,6.19668830212395,5.49797434688957,0.438965840125602
cross_mix,mut_RSM,0.761166458960927,0.168345948952202,6.02696579183697,5.54989378873881,0.447906723686578
cross_mix,mut_RSM,0.648085911643003,0.00964998352112641,5.83938037676791,5.47072341046194,0.453487430898681
cross_mix,mut_RSM,0.731390944142172,0.0632640994994293,5.83192791658578,5.34661132147847,0.451160718846622
cross_mix,mut_RSM,0.96261620833964,0.156683886087856,5.9551895019881,5.41959808947876,0.451301271144444
cross_mix,mut_RSM,0.607944571148013,0.194480011942449,6.00547890924671,5.62138334329119,0.44103282303962
cross_mix,mut_RSM,0.500504439253506,0.117292816147806,6.0439712750982,5.58294266460353,0.435454982370752
cross_mix,mut_RSM,0.953303121558421,0.155608769856324,6.28903261077637,5.88687703922944,0.446025708021125
cross_ERX,mut_mix,0.73447605247797,0.13600838912566,7.45514872463572,6.87602252907649,0.353037139950584
cross_ERX,mut_mix,0.543632517230034,0.102990361069391,7.39205979889299,6.66822174015385,0.35238156236578
cross_ERX,mut_mix,0.914358713080036,0.104413776223814,7.1178360052815,6.53984079526531,0.359384387078052
cross_ERX,mut_mix,0.842972354219422,0.0205837158442918,6.91958247706586,6.48263971862696,0.361194783114494
cross_ERX,mut_mix,0.633662527547877,0.199376097637675,7.23685886586483,6.44386829207313,0.356381664246311
cross_ERX,mut_mix,0.984741782296226,0.0717937638749011,7.25426931004484,6.79085154901883,0.358588682465581
cross_ERX,mut_mix,0.591887101332918,0.125048519756042,7.2388184601766,6.39666294928553,0.358473478617289
cross_ERX,mut_mix,0.649970461472449,0.0786733042450589,7.36829595313913,6.89550091080504,0.352901494156535
cross_ERX,mut_mix,0.705592445344431,0.00153248910008081,6.96061711364565,6.50479461513051,0.367451409635054
cross_ERX,mut_mix,0.61824459355771,0.10905698680642,7.37428526462692,6.59229373328645,0.354594402975246
cross_ERX,mut_mix,0.597527661340543,0.101822074889317,7.50354049348625,6.53488023312671,0.354065914436316
cross_ERX,mut_mix,0.852689639822958,0.0493557840642798,7.1799926365629,6.67480406365036,0.363080491103613
cross_ERX,mut_mix,0.590274126832921,0.0090790549323279,7.77472375876363,6.86919223494654,0.353370613593777
cross_ERX,mut_mix,0.761166458960927,0.168345948952202,7.20219000811789,6.57256270591005,0.360701033784116
cross_ERX,mut_mix,0.648085911643003,0.00964998352112641,7.39121096681041,6.86775240982739,0.357860669845811
cross_ERX,mut_mix,0.731390944142172,0.0632640994994293,7.18959766371106,6.36086858114591,0.358109433085529
cross_ERX,mut_mix,0.96261620833964,0.156683886087856,7.32208388496728,6.82018576024796,0.358265710946243
cross_ERX,mut_mix,0.607944571148013,0.194480011942449,7.65788613059367,7.11819807438405,0.351476249861907
cross_ERX,mut_mix,0.500504439253506,0.117292816147806,7.74690121516735,6.9309388307791,0.350913401939562
cross_ERX,mut_mix,0.953303121558421,0.155608769856324,7.41216411633339,7.06589716525064,0.355394667412055
cross_ERX,mut_inverse3,0.73447605247797,0.13600838912566,7.05961316355981,6.61672630490612,0.359368666661203
cross_ERX,mut_inverse3,0.543632517230034,0.102990361069391,7.28301917507953,6.66463508697542,0.353736879090906
cross_ERX,mut_inverse3,0.914358713080036,0.104413776223814,7.33383630018565,6.84619593903972,0.356091984210687
cross_ERX,mut_inverse3,0.842972354219422,0.0205837158442918,6.63244634822013,6.14041083570728,0.362137896861297
cross_ERX,mut_inverse3,0.633662527547877,0.199376097637675,7.58301138101396,6.95099181919131,0.353115253578471
cross_ERX,mut_inverse3,0.984741782296226,0.0717937638749011,7.5102865948762,7.00323507477534,0.357782579615067
cross_ERX,mut_inverse3,0.591887101332918,0.125048519756042,7.42239851729094,6.3945398759567,0.354675569982294
cross_ERX,mut_inverse3,0.649970461472449,0.0786733042450589,7.09533595708565,6.60446393370706,0.357488674746173
cross_ERX,mut_inverse3,0.705592445344431,0.00153248910008081,7.06677686933421,6.68907566600357,0.360571390954403
cross_ERX,mut_inverse3,0.61824459355771,0.10905698680642,7.36315913598402,6.35689592669298,0.352211171761892
cross_ERX,mut_inverse3,0.597527661340543,0.101822074889317,7.25214648207563,6.78018478244715,0.354874938016611
cross_ERX,mut_inverse3,0.852689639822958,0.0493557840642798,6.86124559879817,6.06026794876872,0.366550845439409
cross_ERX,mut_inverse3,0.590274126832921,0.0090790549323279,7.36405666974738,6.64996496695652,0.357292710369877
cross_ERX,mut_inverse3,0.761166458960927,0.168345948952202,7.2221734873397,6.64041018385108,0.357184147326029
