,ELITIST,PR_CROSS,PR_MUT,MBF_rondrit016,MBF_rondrit048,MBF_rondrit070,MBF_rondrit127,CritSum
382,0.139749385115973,0.565567730133944,0.33800836913239396,3.4186850372560604,9.4055437329562,21.1859054751877,22.3236836176252,3.2817525147961124
254,0.139749385115973,0.6305199571627521,0.189580093608053,3.42659171313824,9.84959629550673,21.7038632643217,22.562492267452804,3.268534283579489
836,0.13593257499297398,0.565567730133944,0.18943696637463397,3.4482385659277797,9.70951189095086,21.694667696413198,22.239450460114302,3.2656487026723084
