Crowd,Av_Best,Peak_Best,Std,Av_Dist,Equals
0,3.40539111765873,3.34995426765462,0.248303095567311,6.18100299319728,507.659
1,3.36281488762915,3.34995426765462,0.195251351035986,11.6227915646258,15.6816666666667
