Crowd,Av_Best,Peak_Best,Eff_1,Std,Av_Dist,Equals
0,8.81388827312162,8.08743460350319,0,0.512554663583389,59.1755074829932,138.339
1,10.1007778808355,9.13047469999173,0,0.590168920086832,107.59680462585,0.234666666666667
