Crowd,Av_Best,Peak_Best,Eff_1,Std,Av_Dist,Equals
0,8.81528392991716,8.21392546905549,0,0.638687321259113,29.7511352380952,251.893333333333
1,10.4866810745314,9.2620623297999,0,0.858759427648449,59.8972805442177,0.480333333333333
