Imp,Av_Best,Peak_Best,NImprovements
impr1,8.13277597634825,7.43750489167386,62219
impr2,8.38763677701597,7.62402735432967,60382
impr3,7.38098138111118,6.84183319665214,57739
impr4,10.8072093584533,9.60474411882291,14570
impr5,10.9607204684754,9.64779084324811,5718
,8.3427757875393,7.94277704259821,0
