Imp,Av_Best,Peak_Best,NImprovements
impr1,8.51785587764723,7.55626057339697,71691
impr2,8.79980221973628,8.08745591957636,84518
impr3,9.6505729193703,8.8451234207219,56560
impr4,13.0219385929478,11.5579678287272,9528
impr5,16.2701792259677,14.5904779299947,2741
,8.73807703961197,8.17964587407743,0
